Activity,Count
"('Change Quantity', 554.0)",9
"('Change Quantity', 555.0)",7
"('Change Quantity', 556.0)",5
"('Change Quantity', 557.0)",3
"('Change Quantity', 558.0)",2
"('Change Quantity', 559.0)",10
"('Change Quantity', 560.0)",4
"('Change Quantity', 561.0)",8
"('Change Quantity', 562.0)",6
"('Change Quantity', 563.0)",2
"('Change Quantity', 564.0)",7
"('Change Quantity', 565.0)",3
"('Change Quantity', 566.0)",1
"('Change Quantity', 567.0)",6
"('Change Quantity', 568.0)",6
"('Change Quantity', 569.0)",12
"('Change Quantity', 570.0)",5
"('Change Quantity', 571.0)",6
"('Change Quantity', 572.0)",5
"('Change Quantity', 573.0)",9
"('Change Quantity', 574.0)",15
"('Change Quantity', 575.0)",9
"('Change Quantity', 576.0)",3
"('Change Quantity', 577.0)",6
"('Change Quantity', 578.0)",6
"('Change Quantity', 579.0)",8
"('Change Quantity', 580.0)",5
"('Change Quantity', 581.0)",12
"('Change Quantity', 582.0)",5
"('Change Quantity', 583.0)",7
"('Change Quantity', 584.0)",4
"('Change Quantity', 585.0)",6
"('Change Quantity', 586.0)",6
"('Change Quantity', 587.0)",8
"('Change Quantity', 588.0)",5
"('Change Quantity', 589.0)",4
"('Change Quantity', 590.0)",7
"('Change Quantity', 591.0)",3
"('Change Quantity', 592.0)",6
"('Change Quantity', 593.0)",8
"('Change Quantity', 594.0)",4
"('Change Quantity', 595.0)",4
"('Change Quantity', 596.0)",9
"('Change Quantity', 597.0)",4
"('Change Quantity', 598.0)",4
"('Change Quantity', 599.0)",8
"('Change Quantity', 600.0)",1
"('Change Quantity', 601.0)",5
"('Change Quantity', 602.0)",10
"('Change Quantity', 603.0)",4
"('Change Quantity', 604.0)",5
"('Change Quantity', 605.0)",6
"('Change Quantity', 606.0)",2
"('Change Quantity', 607.0)",4
"('Change Quantity', 608.0)",1
"('Change Quantity', 609.0)",3
"('Change Quantity', 610.0)",3
"('Change Quantity', 611.0)",6
"('Change Quantity', 612.0)",8
"('Change Quantity', 613.0)",12
"('Change Quantity', 614.0)",3
"('Change Quantity', 615.0)",8
"('Change Quantity', 616.0)",4
"('Change Quantity', 617.0)",2
"('Change Quantity', 618.0)",5
"('Change Quantity', 619.0)",3
"('Change Quantity', 620.0)",1
"('Change Quantity', 621.0)",4
"('Change Quantity', 622.0)",3
"('Change Quantity', 623.0)",2
"('Change Quantity', 624.0)",4
"('Change Quantity', 625.0)",2
"('Change Quantity', 626.0)",4
"('Change Quantity', 627.0)",3
"('Change Quantity', 628.0)",3
"('Change Quantity', 630.0)",2
"('Change Quantity', 631.0)",2
"('Change Quantity', 633.0)",5
"('Change Quantity', 634.0)",1
"('Change Quantity', 635.0)",4
"('Change Quantity', 636.0)",2
"('Change Quantity', 637.0)",3
"('Change Quantity', 638.0)",2
"('Change Quantity', 639.0)",3
"('Change Quantity', 640.0)",8
"('Change Quantity', 642.0)",3
"('Change Quantity', 643.0)",2
"('Change Quantity', 645.0)",1
"('Change Quantity', 646.0)",1
"('Change Quantity', 647.0)",4
"('Change Quantity', 649.0)",2
"('Change Quantity', 650.0)",2
"('Change Quantity', 653.0)",1
"('Change Quantity', 654.0)",1
"('Change Quantity', 655.0)",4
"('Change Quantity', 656.0)",1
"('Change Quantity', 657.0)",3
"('Change Quantity', 658.0)",1
"('Change Quantity', 660.0)",1
"('Change Quantity', 661.0)",1
"('Change Quantity', 662.0)",2
"('Change Quantity', 663.0)",3
"('Change Quantity', 665.0)",4
"('Change Quantity', 666.0)",1
"('Change Quantity', 667.0)",2
"('Change Quantity', 669.0)",2
"('Change Quantity', 672.0)",1
"('Change Quantity', 673.0)",1
"('Change Quantity', 677.0)",4
"('Change Quantity', 678.0)",5
"('Change Quantity', 679.0)",3
"('Change Quantity', 680.0)",4
"('Change Quantity', 681.0)",3
"('Change Quantity', 682.0)",1
"('Change Quantity', 684.0)",5
"('Change Quantity', 685.0)",4
"('Change Quantity', 686.0)",2
"('Change Quantity', 687.0)",4
"('Change Quantity', 688.0)",2
"('Change Quantity', 689.0)",2
"('Change Quantity', 690.0)",5
"('Change Quantity', 691.0)",2
"('Change Quantity', 692.0)",4
"('Change Quantity', 693.0)",5
"('Change Quantity', 694.0)",2
"('Change Quantity', 695.0)",4
"('Change Quantity', 696.0)",3
"('Change Quantity', 697.0)",1
"('Change Quantity', 698.0)",7
"('Change Quantity', 699.0)",3
"('Change Quantity', 701.0)",48
"('Change Quantity', 702.0)",5
"('Change Quantity', 703.0)",2
"('Change Quantity', 704.0)",4
"('Change Quantity', 705.0)",2
"('Change Quantity', 706.0)",5
"('Change Quantity', 707.0)",4
"('Change Quantity', 708.0)",5
"('Change Quantity', 709.0)",8
"('Change Quantity', 710.0)",5
"('Change Quantity', 711.0)",4
"('Change Quantity', 713.0)",4
"('Change Quantity', 714.0)",2
"('Change Quantity', 715.0)",6
"('Change Quantity', 716.0)",4
"('Change Quantity', 717.0)",3
"('Change Quantity', 718.0)",2
"('Change Quantity', 719.0)",3
"('Change Quantity', 720.0)",2
"('Change Quantity', 721.0)",4
"('Change Quantity', 722.0)",4
"('Change Quantity', 724.0)",4
"('Change Quantity', 725.0)",1
"('Change Quantity', 726.0)",7
"('Change Quantity', 727.0)",6
"('Change Quantity', 729.0)",3
"('Change Quantity', 731.0)",2
"('Change Quantity', 732.0)",11
"('Change Quantity', 733.0)",4
"('Change Quantity', 734.0)",6
"('Change Quantity', 735.0)",3
"('Change Quantity', 736.0)",2
"('Change Quantity', 737.0)",4
"('Change Quantity', 738.0)",3
"('Change Quantity', 739.0)",5
"('Change Quantity', 740.0)",5
"('Change Quantity', 741.0)",6
"('Change Quantity', 742.0)",4
"('Change Quantity', 743.0)",5
"('Change Quantity', 744.0)",1
"('Change Quantity', 745.0)",9
"('Change Quantity', 746.0)",3
"('Change Quantity', 747.0)",4
"('Change Quantity', 748.0)",2
"('Change Quantity', 749.0)",3
"('Change Quantity', 750.0)",5
"('Change Quantity', 752.0)",1
"('Change Quantity', 753.0)",1
"('Change Quantity', 754.0)",2
"('Change Quantity', 755.0)",4
"('Change Quantity', 756.0)",4
"('Change Quantity', 758.0)",3
"('Change Quantity', 759.0)",1
"('Change Quantity', 760.0)",3
"('Change Quantity', 763.0)",7
"('Change Quantity', 764.0)",2
"('Change Quantity', 765.0)",10
"('Change Quantity', 766.0)",3
"('Change Quantity', 767.0)",5
"('Change Quantity', 768.0)",2
"('Change Quantity', 769.0)",2
"('Change Quantity', 770.0)",1
"('Change Quantity', 771.0)",2
"('Change Quantity', 772.0)",3
"('Change Quantity', 773.0)",2
"('Change Quantity', 774.0)",1
"('Change Quantity', 775.0)",4
"('Change Quantity', 776.0)",5
"('Change Quantity', 777.0)",5
"('Change Quantity', 778.0)",13
"('Change Quantity', 779.0)",9
"('Change Quantity', 780.0)",4
"('Change Quantity', 781.0)",5
"('Change Quantity', 783.0)",1
"('Change Quantity', 784.0)",1
"('Change Quantity', 785.0)",6
"('Change Quantity', 786.0)",3
"('Change Quantity', 787.0)",1
"('Change Quantity', 788.0)",3
"('Change Quantity', 789.0)",1
"('Change Quantity', 790.0)",3
"('Change Quantity', 791.0)",5
"('Change Quantity', 792.0)",8
"('Change Quantity', 793.0)",7
"('Change Quantity', 794.0)",2
"('Change Quantity', 795.0)",5
"('Change Quantity', 796.0)",2
"('Change Quantity', 797.0)",4
"('Change Quantity', 798.0)",15
"('Change Quantity', 799.0)",11
"('Change Quantity', 800.0)",6
"('Change Quantity', 801.0)",1
"('Change Quantity', 802.0)",11
"('Change Quantity', 803.0)",9
"('Change Quantity', 804.0)",1
"('Change Quantity', 805.0)",5
"('Change Quantity', 806.0)",6
"('Change Quantity', 807.0)",3
"('Change Quantity', 808.0)",5
"('Change Quantity', 809.0)",4
"('Change Quantity', 810.0)",8
"('Change Quantity', 811.0)",7
"('Change Quantity', 812.0)",5
"('Change Quantity', 813.0)",9
"('Change Quantity', 814.0)",9
"('Change Quantity', 815.0)",1
"('Change Quantity', 816.0)",2
"('Change Quantity', 817.0)",4
"('Change Quantity', 819.0)",1
"('Change Quantity', 820.0)",5
"('Change Quantity', 821.0)",9
"('Change Quantity', 822.0)",10
"('Change Quantity', 823.0)",3
"('Change Quantity', 824.0)",3
"('Change Quantity', 825.0)",5
"('Change Quantity', 826.0)",6
"('Change Quantity', 827.0)",6
"('Change Quantity', 828.0)",3
"('Change Quantity', 829.0)",5
"('Change Quantity', 830.0)",4
"('Change Quantity', 831.0)",3
"('Change Quantity', 832.0)",4
"('Change Quantity', 833.0)",4
"('Change Quantity', 834.0)",3
"('Change Quantity', 835.0)",5
"('Change Quantity', 836.0)",2
"('Change Quantity', 837.0)",2
"('Change Quantity', 838.0)",1
"('Change Quantity', 839.0)",4
"('Change Quantity', 840.0)",6
"('Change Quantity', 841.0)",7
"('Change Quantity', 842.0)",8
"('Change Quantity', 843.0)",4
"('Change Quantity', 844.0)",7
"('Change Quantity', 845.0)",5
"('Change Quantity', 846.0)",6
"('Change Quantity', 847.0)",5
"('Change Quantity', 848.0)",7
"('Change Quantity', 849.0)",6
"('Change Quantity', 850.0)",9
"('Change Quantity', 851.0)",7
"('Change Quantity', 852.0)",8
"('Change Quantity', 853.0)",1
"('Change Quantity', 854.0)",4
"('Change Quantity', 855.0)",3
"('Change Quantity', 856.0)",5
"('Change Quantity', 857.0)",5
"('Change Quantity', 858.0)",2
"('Change Quantity', 859.0)",9
"('Change Quantity', 860.0)",7
"('Change Quantity', 861.0)",3
"('Change Quantity', 862.0)",6
"('Change Quantity', 863.0)",15
"('Change Quantity', 864.0)",10
"('Change Quantity', 865.0)",6
"('Change Quantity', 866.0)",5
"('Change Quantity', 867.0)",1
"('Change Quantity', 868.0)",7
"('Change Quantity', 869.0)",9
"('Change Quantity', 870.0)",4
"('Change Quantity', 871.0)",3
"('Change Quantity', 872.0)",5
"('Change Quantity', 873.0)",6
"('Change Quantity', 874.0)",10
"('Change Quantity', 875.0)",6
"('Change Quantity', 876.0)",6
"('Change Quantity', 877.0)",6
"('Change Quantity', 878.0)",6
"('Change Quantity', 879.0)",5
"('Change Quantity', 880.0)",2
"('Change Quantity', 881.0)",3
"('Change Quantity', 882.0)",1
"('Change Quantity', 883.0)",2
"('Change Quantity', 884.0)",4
"('Change Quantity', 885.0)",6
"('Change Quantity', 886.0)",3
"('Change Quantity', 887.0)",4
"('Change Quantity', 888.0)",5
"('Change Quantity', 889.0)",14
"('Change Quantity', 890.0)",1
"('Change Quantity', 891.0)",7
"('Change Quantity', 892.0)",3
"('Change Quantity', 893.0)",10
"('Change Quantity', 895.0)",4
"('Change Quantity', 896.0)",6
"('Change Quantity', 897.0)",3
"('Change Quantity', 898.0)",3
"('Change Quantity', 899.0)",1
"('Change Quantity', 900.0)",2
"('Change Quantity', 901.0)",1
"('Change Quantity', 902.0)",5
"('Change Quantity', 903.0)",4
"('Change Quantity', 904.0)",1
"('Change Quantity', 905.0)",4
"('Change Quantity', 906.0)",6
"('Change Quantity', 907.0)",2
"('Change Quantity', 908.0)",7
"('Change Quantity', 909.0)",1
"('Change Quantity', 910.0)",3
"('Change Quantity', 911.0)",6
"('Change Quantity', 912.0)",2
"('Change Quantity', 913.0)",3
"('Change Quantity', 914.0)",3
"('Change Quantity', 915.0)",2
"('Change Quantity', 916.0)",3
"('Change Quantity', 917.0)",2
"('Change Quantity', 918.0)",1
"('Change Quantity', 919.0)",2
"('Change Quantity', 920.0)",3
"('Change Quantity', 921.0)",1
"('Change Quantity', 922.0)",1
"('Change Quantity', 923.0)",5
"('Change Quantity', 924.0)",14
"('Change Quantity', 925.0)",5
"('Change Quantity', 926.0)",3
"('Change Quantity', 927.0)",1
"('Change Quantity', 928.0)",2
"('Change Quantity', 929.0)",1
"('Change Quantity', 930.0)",3
"('Change Quantity', 931.0)",3
"('Change Quantity', 932.0)",4
"('Change Quantity', 933.0)",1
"('Change Quantity', 935.0)",1
"('Change Quantity', 937.0)",3
"('Change Quantity', 938.0)",1
"('Change Quantity', 939.0)",2
"('Change Quantity', 940.0)",2
"('Change Quantity', 941.0)",2
"('Change Quantity', 942.0)",3
"('Change Quantity', 943.0)",1
"('Change Quantity', 945.0)",2
"('Change Quantity', 947.0)",3
"('Change Quantity', 949.0)",1
"('Change Quantity', 951.0)",4
"('Change Quantity', 953.0)",1
"('Change Quantity', 954.0)",1
"('Change Quantity', 955.0)",2
"('Change Quantity', 956.0)",10
"('Change Quantity', 957.0)",1
"('Change Quantity', 959.0)",4
"('Change Quantity', 960.0)",2
"('Change Quantity', 961.0)",3
"('Change Quantity', 962.0)",5
"('Change Quantity', 963.0)",2
"('Change Quantity', 964.0)",1
"('Change Quantity', 965.0)",3
"('Change Quantity', 966.0)",2
"('Change Quantity', 967.0)",5
"('Change Quantity', 969.0)",1
"('Change Quantity', 970.0)",2
"('Change Quantity', 971.0)",4
"('Change Quantity', 972.0)",3
"('Change Quantity', 973.0)",3
"('Change Quantity', 974.0)",5
"('Change Quantity', 975.0)",3
"('Change Quantity', 976.0)",6
"('Change Quantity', 977.0)",3
"('Change Quantity', 978.0)",3
"('Change Quantity', 979.0)",4
"('Change Quantity', 980.0)",6
"('Change Quantity', 981.0)",6
"('Change Quantity', 982.0)",5
"('Change Quantity', 983.0)",3
"('Change Quantity', 984.0)",4
"('Change Quantity', 985.0)",1
"('Change Quantity', 986.0)",3
"('Change Quantity', 987.0)",1
"('Change Quantity', 988.0)",1
"('Change Quantity', 989.0)",2
"('Change Quantity', 990.0)",2
"('Change Quantity', 991.0)",1
"('Change Quantity', 992.0)",4
"('Change Quantity', 993.0)",2
"('Change Quantity', 994.0)",2
"('Change Quantity', 995.0)",4
"('Change Quantity', 996.0)",5
"('Change Quantity', 997.0)",5
"('Change Quantity', 998.0)",10
"('Change Quantity', 999.0)",6
"('Change Quantity', 1000.0)",4
"('Change Quantity', 1001.0)",2
"('Change Quantity', 1002.0)",7
"('Change Quantity', 1004.0)",12
"('Change Quantity', 1005.0)",3
"('Change Quantity', 1006.0)",3
"('Change Quantity', 1007.0)",2
"('Change Quantity', 1008.0)",1
"('Change Quantity', 1009.0)",3
"('Change Quantity', 1010.0)",1
"('Change Quantity', 1011.0)",2
"('Change Quantity', 1012.0)",6
"('Change Quantity', 1013.0)",4
"('Change Quantity', 1014.0)",1
"('Change Quantity', 1015.0)",1
"('Change Quantity', 1016.0)",4
"('Change Quantity', 1017.0)",2
"('Change Quantity', 1018.0)",12
"('Change Quantity', 1019.0)",1
"('Change Quantity', 1020.0)",2
"('Change Quantity', 1021.0)",3
"('Change Quantity', 1022.0)",5
"('Change Quantity', 1024.0)",5
"('Change Quantity', 1025.0)",2
"('Change Quantity', 1026.0)",1
"('Change Quantity', 1027.0)",1
"('Change Quantity', 1028.0)",1
"('Change Quantity', 1029.0)",2
"('Change Quantity', 1030.0)",1
"('Change Quantity', 1031.0)",2
"('Change Quantity', 1032.0)",1
"('Change Quantity', 1033.0)",1
"('Change Quantity', 1034.0)",2
"('Change Quantity', 1035.0)",6
"('Change Quantity', 1036.0)",4
"('Change Quantity', 1037.0)",2
"('Change Quantity', 1038.0)",2
"('Change Quantity', 1039.0)",2
"('Change Quantity', 1040.0)",10
"('Change Quantity', 1041.0)",3
"('Change Quantity', 1042.0)",5
"('Change Quantity', 1044.0)",1
"('Change Quantity', 1045.0)",1
"('Change Quantity', 1046.0)",1
"('Change Quantity', 1047.0)",1
"('Change Quantity', 1048.0)",3
"('Change Quantity', 1049.0)",3
"('Change Quantity', 1050.0)",2
"('Change Quantity', 1051.0)",3
"('Change Quantity', 1052.0)",1
"('Change Quantity', 1053.0)",3
"('Change Quantity', 1054.0)",1
"('Change Quantity', 1055.0)",2
"('Change Quantity', 1057.0)",1
"('Change Quantity', 1059.0)",1
"('Change Quantity', 1060.0)",5
"('Change Quantity', 1062.0)",1
"('Change Quantity', 1063.0)",1
"('Change Quantity', 1064.0)",3
"('Change Quantity', 1066.0)",2
"('Change Quantity', 1067.0)",6
"('Change Quantity', 1068.0)",5
"('Change Quantity', 1069.0)",1
"('Change Quantity', 1070.0)",2
"('Change Quantity', 1071.0)",4
"('Change Quantity', 1072.0)",4
"('Change Quantity', 1074.0)",1
"('Change Quantity', 1075.0)",2
"('Change Quantity', 1076.0)",1
"('Change Quantity', 1077.0)",5
"('Change Quantity', 1078.0)",1
"('Change Quantity', 1079.0)",4
"('Change Quantity', 1080.0)",8
"('Change Quantity', 1081.0)",15
"('Change Quantity', 1082.0)",17
"('Change Quantity', 1083.0)",1
"('Change Quantity', 1084.0)",2
"('Change Quantity', 1085.0)",6
"('Change Quantity', 1086.0)",4
"('Change Quantity', 1087.0)",1
"('Change Quantity', 1088.0)",5
"('Change Quantity', 1089.0)",6
"('Change Quantity', 1090.0)",1
"('Change Quantity', 1091.0)",2
"('Change Quantity', 1092.0)",2
"('Change Quantity', 1093.0)",5
"('Change Quantity', 1094.0)",2
"('Change Quantity', 1095.0)",4
"('Change Quantity', 1096.0)",1
"('Change Quantity', 1097.0)",5
"('Change Quantity', 1098.0)",1
"('Change Quantity', 1099.0)",1
"('Change Quantity', 1100.0)",4
"('Change Quantity', 1101.0)",2
"('Change Quantity', 1102.0)",3
"('Change Quantity', 1103.0)",3
"('Change Quantity', 1105.0)",2
"('Change Quantity', 1106.0)",2
"('Change Quantity', 1107.0)",3
"('Change Quantity', 1108.0)",2
"('Change Quantity', 1110.0)",5
"('Change Quantity', 1111.0)",7
"('Change Quantity', 1112.0)",2
"('Change Quantity', 1113.0)",3
"('Change Quantity', 1114.0)",9
"('Change Quantity', 1115.0)",4
"('Change Quantity', 1116.0)",3
"('Change Quantity', 1117.0)",4
"('Change Quantity', 1118.0)",5
"('Change Quantity', 1119.0)",5
"('Change Quantity', 1120.0)",2
"('Change Quantity', 1121.0)",4
"('Change Quantity', 1122.0)",5
"('Change Quantity', 1123.0)",5
"('Change Quantity', 1124.0)",1
"('Change Quantity', 1125.0)",2
"('Change Quantity', 1126.0)",5
"('Change Quantity', 1127.0)",6
"('Change Quantity', 1128.0)",2
"('Change Quantity', 1129.0)",2
"('Change Quantity', 1130.0)",4
"('Change Quantity', 1131.0)",6
"('Change Quantity', 1132.0)",2
"('Change Quantity', 1133.0)",7
"('Change Quantity', 1134.0)",4
"('Change Quantity', 1135.0)",4
"('Change Quantity', 1136.0)",6
"('Change Quantity', 1137.0)",8
"('Change Quantity', 1138.0)",4
"('Change Quantity', 1139.0)",8
"('Change Quantity', 1140.0)",4
"('Change Quantity', 1141.0)",3
"('Change Quantity', 1142.0)",8
"('Change Quantity', 1143.0)",6
"('Change Quantity', 1144.0)",3
"('Change Quantity', 1145.0)",5
"('Change Quantity', 1146.0)",5
"('Change Quantity', 1147.0)",6
"('Change Quantity', 1148.0)",10
"('Change Quantity', 1149.0)",8
"('Change Quantity', 1150.0)",9
"('Change Quantity', 1151.0)",7
"('Change Quantity', 1152.0)",6
"('Change Quantity', 1153.0)",8
"('Change Quantity', 1154.0)",6
"('Change Quantity', 1155.0)",6
"('Change Quantity', 1156.0)",2
"('Change Quantity', 1157.0)",7
"('Change Quantity', 1158.0)",10
"('Change Quantity', 1159.0)",2
"('Change Quantity', 1160.0)",5
"('Change Quantity', 1161.0)",2
"('Change Quantity', 1162.0)",5
"('Change Quantity', 1163.0)",5
"('Change Quantity', 1164.0)",2
"('Change Quantity', 1165.0)",4
"('Change Quantity', 1166.0)",4
"('Change Quantity', 1167.0)",1
"('Change Quantity', 1168.0)",4
"('Change Quantity', 1169.0)",3
"('Change Quantity', 1170.0)",1
"('Change Quantity', 1171.0)",3
"('Change Quantity', 1172.0)",4
"('Change Quantity', 1173.0)",5
"('Change Quantity', 1174.0)",1
"('Change Quantity', 1175.0)",4
"('Change Quantity', 1176.0)",1
"('Change Quantity', 1177.0)",3
"('Change Quantity', 1178.0)",4
"('Change Quantity', 1179.0)",12
"('Change Quantity', 1180.0)",1
"('Change Quantity', 1181.0)",3
"('Change Quantity', 1182.0)",3
"('Change Quantity', 1183.0)",4
"('Change Quantity', 1184.0)",5
"('Change Quantity', 1185.0)",4
"('Change Quantity', 1187.0)",4
"('Change Quantity', 1188.0)",1
"('Change Quantity', 1189.0)",5
"('Change Quantity', 1190.0)",1
"('Change Quantity', 1191.0)",1
"('Change Quantity', 1192.0)",4
"('Change Quantity', 1193.0)",5
"('Change Quantity', 1194.0)",4
"('Change Quantity', 1195.0)",1
"('Change Quantity', 1196.0)",1
"('Change Quantity', 1197.0)",9
"('Change Quantity', 1198.0)",8
"('Change Quantity', 1199.0)",1
"('Change Quantity', 1200.0)",1
"('Change Quantity', 1201.0)",1
"('Change Quantity', 1203.0)",2
"('Change Quantity', 1204.0)",1
"('Change Quantity', 1205.0)",1
"('Change Quantity', 1206.0)",2
"('Change Quantity', 1208.0)",1
"('Change Quantity', 1209.0)",4
"('Change Quantity', 1210.0)",2
"('Change Quantity', 1211.0)",1
"('Change Quantity', 1213.0)",1
"('Change Quantity', 1216.0)",1
"('Change Quantity', 1218.0)",1
"('Change Quantity', 1219.0)",1
"('Change Quantity', 1220.0)",1
"('Change Quantity', 1221.0)",1
"('Change Quantity', 1222.0)",2
"('Change Quantity', 1223.0)",1
"('Change Quantity', 1227.0)",1
"('Change Quantity', 1228.0)",2
"('Change Quantity', 1230.0)",2
"('Change Quantity', 1233.0)",1
"('Change Quantity', 1234.0)",1
"('Change Quantity', 1235.0)",1
"('Change Quantity', 1238.0)",1
"('Change Quantity', 1239.0)",2
"('Change Quantity', 1240.0)",3
"('Change Quantity', 1242.0)",2
"('Change Quantity', 1243.0)",1
"('Change Quantity', 1244.0)",2
"('Change Quantity', 1247.0)",1
"('Change Quantity', 1248.0)",2
"('Change Quantity', 1249.0)",2
"('Change Quantity', 1250.0)",1
"('Change Quantity', 1252.0)",1
"('Change Quantity', 1254.0)",1
"('Change Quantity', 1255.0)",1
"('Change Quantity', 1256.0)",1
"('Change Quantity', 1257.0)",1
"('Change Quantity', 1259.0)",1
"('Change Quantity', 1260.0)",2
"('Change Quantity', 1261.0)",2
"('Change Quantity', 1263.0)",4
"('Change Quantity', 1265.0)",1
"('Change Quantity', 1266.0)",1
"('Change Quantity', 1267.0)",1
"('Change Quantity', 1268.0)",1
"('Change Quantity', 1269.0)",3
"('Change Quantity', 1270.0)",4
"('Change Quantity', 1272.0)",6
"('Change Quantity', 1273.0)",1
"('Change Quantity', 1274.0)",1
"('Change Quantity', 1275.0)",2
"('Change Quantity', 1276.0)",4
"('Change Quantity', 1278.0)",1
"('Change Quantity', 1281.0)",1
"('Change Quantity', 1282.0)",1
"('Change Quantity', 1283.0)",1
"('Change Quantity', 1284.0)",1
"('Change Quantity', 1285.0)",3
"('Change Quantity', 1286.0)",3
"('Change Quantity', 1287.0)",2
"('Change Quantity', 1288.0)",2
"('Change Quantity', 1289.0)",4
"('Change Quantity', 1290.0)",12
"('Change Quantity', 1291.0)",2
"('Change Quantity', 1292.0)",1
"('Change Quantity', 1293.0)",1
"('Change Quantity', 1294.0)",1
"('Change Quantity', 1295.0)",1
"('Change Quantity', 1296.0)",1
"('Change Quantity', 1299.0)",5
"('Change Quantity', 1301.0)",1
"('Change Quantity', 1303.0)",1
"('Change Quantity', 1305.0)",1
"('Change Quantity', 1309.0)",1
"('Change Quantity', 1310.0)",1
"('Change Quantity', 1311.0)",2
"('Change Quantity', 1312.0)",2
"('Change Quantity', 1313.0)",2
"('Change Quantity', 1314.0)",1
"('Change Quantity', 1315.0)",1
"('Change Quantity', 1319.0)",1
"('Change Quantity', 1321.0)",3
"('Change Quantity', 1324.0)",3
"('Change Quantity', 1327.0)",2
"('Change Quantity', 1328.0)",2
"('Change Quantity', 1331.0)",4
"('Change Quantity', 1332.0)",2
"('Change Quantity', 1333.0)",1
"('Change Quantity', 1336.0)",1
"('Change Quantity', 1337.0)",8
"('Change Quantity', 1340.0)",1
"('Change Quantity', 1341.0)",1
"('Change Quantity', 1343.0)",1
"('Change Quantity', 1344.0)",2
"('Change Quantity', 1345.0)",1
"('Change Quantity', 1348.0)",1
"('Change Quantity', 1350.0)",1
"('Change Quantity', 1352.0)",3
"('Change Quantity', 1353.0)",2
"('Change Quantity', 1356.0)",1
"('Change Quantity', 1358.0)",1
"('Change Quantity', 1359.0)",3
"('Change Quantity', 1360.0)",3
"('Change Quantity', 1361.0)",4
"('Change Quantity', 1362.0)",1
"('Change Quantity', 1363.0)",1
"('Change Quantity', 1365.0)",1
"('Change Quantity', 1366.0)",5
"('Change Quantity', 1368.0)",1
"('Change Quantity', 1370.0)",3
"('Change Quantity', 1371.0)",1
"('Change Quantity', 1372.0)",3
"('Change Quantity', 1374.0)",6
"('Change Quantity', 1375.0)",1
"('Change Quantity', 1377.0)",3
"('Change Quantity', 1378.0)",4
"('Change Quantity', 1379.0)",3
"('Change Quantity', 1380.0)",2
"('Change Quantity', 1381.0)",2
"('Change Quantity', 1382.0)",3
"('Change Quantity', 1383.0)",6
"('Change Quantity', 1384.0)",6
"('Change Quantity', 1385.0)",6
"('Change Quantity', 1386.0)",1
"('Change Quantity', 1388.0)",1
"('Change Quantity', 1389.0)",2
"('Change Quantity', 1390.0)",5
"('Change Quantity', 1391.0)",4
"('Change Quantity', 1392.0)",3
"('Change Quantity', 1393.0)",1
"('Change Quantity', 1394.0)",4
"('Change Quantity', 1395.0)",3
"('Change Quantity', 1396.0)",5
"('Change Quantity', 1397.0)",2
"('Change Quantity', 1399.0)",1
"('Change Quantity', 1400.0)",6
"('Change Quantity', 1401.0)",6
"('Change Quantity', 1402.0)",7
"('Change Quantity', 1403.0)",4
"('Change Quantity', 1404.0)",5
"('Change Quantity', 1405.0)",5
"('Change Quantity', 1406.0)",3
"('Change Quantity', 1407.0)",2
"('Change Quantity', 1408.0)",3
"('Change Quantity', 1409.0)",4
"('Change Quantity', 1410.0)",6
"('Change Quantity', 1411.0)",2
"('Change Quantity', 1412.0)",1
"('Change Quantity', 1413.0)",13
"('Change Quantity', 1414.0)",3
"('Change Quantity', 1415.0)",7
"('Change Quantity', 1416.0)",3
"('Change Quantity', 1417.0)",6
"('Change Quantity', 1418.0)",4
"('Change Quantity', 1419.0)",5
"('Change Quantity', 1420.0)",4
"('Change Quantity', 1421.0)",6
"('Change Quantity', 1422.0)",8
"('Change Quantity', 1424.0)",10
"('Change Quantity', 1425.0)",19
"('Change Quantity', 1426.0)",6
"('Change Quantity', 1427.0)",6
"('Change Quantity', 1428.0)",4
"('Change Quantity', 1429.0)",10
"('Change Quantity', 1430.0)",5
"('Change Quantity', 1431.0)",6
"('Change Quantity', 1432.0)",3
"('Change Quantity', 1433.0)",3
"('Change Quantity', 1434.0)",3
"('Change Quantity', 1435.0)",1
"('Change Quantity', 1436.0)",5
"('Change Quantity', 1437.0)",6
"('Change Quantity', 1438.0)",2
"('Change Quantity', 1439.0)",4
"('Change Quantity', 1440.0)",5
"('Change Quantity', 1441.0)",5
"('Change Quantity', 1442.0)",7
"('Change Quantity', 1443.0)",5
"('Change Quantity', 1444.0)",3
"('Change Quantity', 1445.0)",10
"('Change Quantity', 1446.0)",3
"('Change Quantity', 1447.0)",4
"('Change Quantity', 1448.0)",8
"('Change Quantity', 1449.0)",2
"('Change Quantity', 1450.0)",5
"('Change Quantity', 1451.0)",3
"('Change Quantity', 1452.0)",4
"('Change Quantity', 1453.0)",9
"('Change Quantity', 1454.0)",1
"('Change Quantity', 1455.0)",3
"('Change Quantity', 1456.0)",3
"('Change Quantity', 1457.0)",4
"('Change Quantity', 1458.0)",4
"('Change Quantity', 1459.0)",3
"('Change Quantity', 1461.0)",6
"('Change Quantity', 1462.0)",4
"('Change Quantity', 1463.0)",5
"('Change Quantity', 1464.0)",1
"('Change Quantity', 1465.0)",1
"('Change Quantity', 1466.0)",1
