Activity,Count
"('Change Quantity', 2986.0)",1
"('Change Quantity', 2988.0)",1
"('Change Quantity', 2989.0)",2
"('Change Quantity', 2990.0)",1
"('Change Quantity', 2991.0)",3
"('Change Quantity', 2992.0)",1
"('Change Quantity', 3005.0)",1
"('Change Quantity', 3010.0)",1
"('Change Quantity', 3015.0)",5
"('Change Quantity', 3016.0)",9
"('Change Quantity', 3019.0)",1
"('Change Quantity', 3020.0)",2
"('Change Quantity', 3021.0)",2
"('Change Quantity', 3022.0)",3
"('Change Quantity', 3023.0)",3
"('Change Quantity', 3024.0)",2
"('Change Quantity', 3025.0)",5
"('Change Quantity', 3029.0)",1
"('Change Quantity', 3031.0)",1
"('Change Quantity', 3035.0)",7
"('Change Quantity', 3038.0)",1
"('Change Quantity', 3039.0)",4
"('Change Quantity', 3054.0)",2
"('Change Quantity', 3055.0)",1
"('Change Quantity', 3056.0)",1
"('Change Quantity', 3059.0)",2
"('Change Quantity', 3060.0)",1
"('Change Quantity', 3061.0)",1
"('Change Quantity', 3063.0)",1
"('Change Quantity', 3067.0)",1
"('Change Quantity', 3068.0)",1
"('Change Quantity', 3072.0)",2
"('Change Quantity', 3073.0)",3
"('Change Quantity', 3076.0)",1
"('Change Quantity', 3077.0)",1
"('Change Quantity', 3078.0)",5
"('Change Quantity', 3081.0)",1
"('Change Quantity', 3084.0)",1
"('Change Quantity', 3086.0)",3
"('Change Quantity', 3096.0)",1
"('Change Quantity', 3106.0)",5
"('Change Quantity', 3118.0)",2
"('Change Quantity', 3121.0)",1
"('Change Quantity', 3122.0)",6
"('Change Quantity', 3123.0)",2
"('Change Quantity', 3126.0)",1
"('Change Quantity', 3128.0)",2
"('Change Quantity', 3131.0)",2
"('Change Quantity', 3133.0)",2
"('Change Quantity', 3134.0)",3
"('Change Quantity', 3146.0)",2
"('Change Quantity', 3155.0)",1
"('Change Quantity', 3156.0)",1
"('Change Quantity', 3163.0)",1
"('Change Quantity', 3165.0)",1
"('Change Quantity', 3166.0)",1
"('Change Quantity', 3170.0)",5
"('Change Quantity', 3171.0)",1
"('Change Quantity', 3172.0)",3
"('Change Quantity', 3173.0)",2
"('Change Quantity', 3175.0)",3
"('Change Quantity', 3180.0)",3
"('Change Quantity', 3182.0)",2
"('Change Quantity', 3198.0)",1
"('Change Quantity', 3200.0)",1
"('Change Quantity', 3204.0)",1
"('Change Quantity', 3207.0)",3
"('Change Quantity', 3210.0)",1
"('Change Quantity', 3211.0)",2
"('Change Quantity', 3212.0)",1
"('Change Quantity', 3213.0)",2
"('Change Quantity', 3219.0)",1
"('Change Quantity', 3221.0)",2
"('Change Quantity', 3222.0)",1
"('Change Quantity', 3228.0)",4
"('Change Quantity', 3230.0)",1
"('Change Quantity', 3246.0)",1
"('Change Quantity', 3248.0)",2
"('Change Quantity', 3251.0)",1
"('Change Quantity', 3252.0)",1
"('Change Quantity', 3255.0)",5
"('Change Quantity', 3257.0)",2
"('Change Quantity', 3263.0)",1
"('Change Quantity', 3264.0)",2
"('Change Quantity', 3268.0)",1
"('Change Quantity', 3270.0)",1
"('Change Quantity', 3271.0)",1
"('Change Quantity', 3272.0)",1
"('Change Quantity', 3275.0)",1
"('Change Quantity', 3277.0)",1
"('Change Quantity', 3296.0)",1
"('Change Quantity', 3305.0)",1
"('Change Quantity', 3306.0)",1
"('Change Quantity', 3310.0)",1
"('Change Quantity', 3312.0)",1
"('Change Quantity', 3316.0)",1
"('Change Quantity', 3317.0)",2
"('Change Quantity', 3319.0)",1
"('Change Quantity', 3320.0)",2
"('Change Quantity', 3323.0)",1
"('Change Quantity', 3324.0)",1
"('Change Quantity', 3351.0)",1
"('Change Quantity', 3355.0)",2
"('Change Quantity', 3359.0)",1
"('Change Quantity', 3360.0)",1
"('Change Quantity', 3361.0)",1
"('Change Quantity', 3366.0)",1
"('Change Quantity', 3368.0)",1
"('Change Quantity', 3369.0)",1
"('Change Quantity', 3374.0)",5
"('Change Quantity', 3375.0)",2
"('Change Quantity', 3392.0)",1
"('Change Quantity', 3396.0)",2
"('Change Quantity', 3402.0)",1
"('Change Quantity', 3403.0)",2
"('Change Quantity', 3409.0)",1
"('Change Quantity', 3412.0)",2
"('Change Quantity', 3413.0)",1
"('Change Quantity', 3414.0)",1
"('Change Quantity', 3415.0)",1
"('Change Quantity', 3416.0)",4
"('Change Quantity', 3417.0)",6
"('Change Quantity', 3420.0)",2
"('Change Quantity', 3421.0)",1
"('Change Quantity', 3422.0)",1
"('Change Quantity', 3423.0)",2
"('Change Quantity', 3449.0)",4
"('Change Quantity', 3450.0)",1
"('Change Quantity', 3453.0)",1
"('Change Quantity', 3460.0)",1
"('Change Quantity', 3469.0)",1
"('Change Quantity', 3470.0)",1
"('Change Quantity', 3487.0)",2
"('Change Quantity', 3488.0)",1
"('Change Quantity', 3491.0)",2
"('Change Quantity', 3498.0)",1
"('Change Quantity', 3517.0)",12
"('Change Quantity', 3518.0)",1
"('Change Quantity', 3536.0)",1
"('Change Quantity', 3538.0)",3
"('Change Quantity', 3544.0)",1
"('Change Quantity', 3545.0)",1
"('Change Quantity', 3546.0)",1
"('Change Quantity', 3549.0)",1
"('Change Quantity', 3552.0)",1
"('Change Quantity', 3553.0)",1
"('Change Quantity', 3561.0)",1
"('Change Quantity', 3563.0)",1
"('Change Quantity', 3564.0)",1
"('Change Quantity', 3574.0)",1
"('Change Quantity', 3583.0)",1
"('Change Quantity', 3585.0)",1
"('Change Quantity', 3586.0)",1
"('Change Quantity', 3595.0)",1
"('Change Quantity', 3597.0)",1
"('Change Quantity', 3598.0)",1
"('Change Quantity', 3604.0)",1
"('Change Quantity', 3605.0)",1
"('Change Quantity', 3608.0)",1
"('Change Quantity', 3619.0)",1
"('Change Quantity', 3631.0)",2
"('Change Quantity', 3637.0)",1
"('Change Quantity', 3638.0)",1
"('Change Quantity', 3642.0)",2
"('Change Quantity', 3645.0)",1
"('Change Quantity', 3649.0)",1
"('Change Quantity', 3651.0)",1
"('Change Quantity', 3652.0)",1
"('Change Quantity', 3654.0)",16
"('Change Quantity', 3656.0)",1
"('Change Quantity', 3658.0)",1
"('Change Quantity', 3659.0)",3
"('Change Quantity', 3663.0)",1
"('Change Quantity', 3665.0)",1
"('Change Quantity', 3666.0)",1
"('Change Quantity', 3687.0)",1
"('Change Quantity', 3690.0)",1
"('Change Quantity', 3692.0)",1
"('Change Quantity', 3696.0)",3
"('Change Quantity', 3700.0)",2
"('Change Quantity', 3702.0)",3
"('Change Quantity', 3703.0)",1
"('Change Quantity', 3704.0)",1
"('Change Quantity', 3725.0)",1
"('Change Quantity', 3739.0)",2
"('Change Quantity', 3741.0)",1
"('Change Quantity', 3742.0)",1
"('Change Quantity', 3743.0)",1
"('Change Quantity', 3747.0)",1
"('Change Quantity', 3749.0)",1
"('Change Quantity', 3752.0)",3
"('Change Quantity', 3755.0)",1
"('Change Quantity', 3777.0)",1
"('Change Quantity', 3778.0)",1
"('Change Quantity', 3792.0)",2
"('Change Quantity', 3797.0)",1
"('Change Quantity', 3799.0)",1
"('Change Quantity', 3804.0)",2
"('Change Quantity', 3805.0)",8
"('Change Quantity', 3808.0)",2
"('Change Quantity', 3811.0)",1
"('Change Quantity', 3814.0)",1
"('Change Quantity', 3833.0)",1
"('Change Quantity', 3834.0)",4
"('Change Quantity', 3838.0)",2
"('Change Quantity', 3839.0)",1
"('Change Quantity', 3841.0)",1
"('Change Quantity', 3842.0)",1
"('Change Quantity', 3850.0)",1
"('Change Quantity', 3852.0)",1
"('Change Quantity', 3854.0)",3
"('Change Quantity', 3864.0)",1
"('Change Quantity', 3875.0)",1
"('Change Quantity', 3885.0)",1
"('Change Quantity', 3888.0)",4
"('Change Quantity', 3889.0)",1
"('Change Quantity', 3890.0)",1
"('Change Quantity', 3892.0)",1
"('Change Quantity', 3893.0)",1
"('Change Quantity', 3894.0)",1
"('Change Quantity', 3899.0)",1
"('Change Quantity', 3905.0)",1
"('Change Quantity', 3917.0)",1
"('Change Quantity', 3925.0)",1
"('Change Quantity', 3929.0)",1
"('Change Quantity', 3931.0)",1
"('Change Quantity', 3932.0)",1
"('Change Quantity', 3936.0)",1
"('Change Quantity', 3938.0)",3
"('Change Quantity', 3939.0)",1
"('Change Quantity', 3945.0)",1
"('Change Quantity', 3948.0)",1
"('Change Quantity', 3951.0)",19
"('Change Quantity', 3968.0)",1
"('Change Quantity', 3971.0)",1
"('Change Quantity', 3972.0)",1
"('Change Quantity', 3974.0)",1
"('Change Quantity', 3975.0)",1
"('Change Quantity', 3985.0)",1
"('Change Quantity', 3987.0)",1
"('Change Quantity', 3988.0)",1
"('Change Quantity', 3989.0)",1
"('Change Quantity', 3992.0)",1
"('Change Quantity', 3995.0)",1
"('Change Quantity', 3996.0)",1
"('Change Quantity', 4016.0)",1
"('Change Quantity', 4017.0)",1
"('Change Quantity', 4019.0)",1
"('Change Quantity', 4022.0)",1
"('Change Quantity', 4023.0)",1
"('Change Quantity', 4024.0)",1
"('Change Quantity', 4026.0)",2
"('Change Quantity', 4028.0)",2
"('Change Quantity', 4029.0)",1
"('Change Quantity', 4030.0)",2
"('Change Quantity', 4031.0)",3
"('Change Quantity', 4040.0)",1
"('Change Quantity', 4043.0)",1
"('Change Quantity', 4065.0)",1
"('Change Quantity', 4066.0)",1
"('Change Quantity', 4067.0)",3
"('Change Quantity', 4071.0)",1
"('Change Quantity', 4072.0)",5
"('Change Quantity', 4078.0)",1
"('Change Quantity', 4081.0)",1
"('Change Quantity', 4082.0)",1
"('Change Quantity', 4087.0)",1
"('Change Quantity', 4088.0)",2
"('Change Quantity', 4092.0)",1
"('Change Quantity', 4125.0)",1
"('Change Quantity', 4134.0)",1
"('Change Quantity', 4135.0)",1
"('Change Quantity', 4142.0)",1
"('Change Quantity', 4163.0)",1
"('Change Quantity', 4172.0)",1
"('Change Quantity', 4177.0)",1
"('Change Quantity', 4183.0)",1
"('Change Quantity', 4187.0)",1
"('Change Quantity', 4190.0)",2
"('Change Quantity', 4205.0)",1
"('Change Quantity', 4206.0)",1
"('Change Quantity', 4213.0)",1
"('Change Quantity', 4223.0)",1
"('Change Quantity', 4225.0)",1
"('Change Quantity', 4226.0)",1
"('Change Quantity', 4227.0)",1
"('Change Quantity', 4228.0)",2
"('Change Quantity', 4229.0)",4
"('Change Quantity', 4230.0)",2
"('Change Quantity', 4231.0)",2
"('Change Quantity', 4233.0)",1
"('Change Quantity', 4260.0)",1
"('Change Quantity', 4270.0)",1
"('Change Quantity', 4271.0)",1
"('Change Quantity', 4272.0)",1
"('Change Quantity', 4273.0)",2
"('Change Quantity', 4275.0)",1
"('Change Quantity', 4276.0)",1
"('Change Quantity', 4278.0)",1
"('Change Quantity', 4282.0)",1
"('Change Quantity', 4283.0)",3
"('Change Quantity', 4287.0)",10
"('Change Quantity', 4313.0)",2
"('Change Quantity', 4316.0)",1
"('Change Quantity', 4317.0)",1
"('Change Quantity', 4319.0)",1
"('Change Quantity', 4320.0)",1
"('Change Quantity', 4323.0)",2
"('Change Quantity', 4324.0)",1
"('Change Quantity', 4326.0)",1
"('Change Quantity', 4332.0)",1
"('Change Quantity', 4335.0)",1
"('Change Quantity', 4342.0)",1
"('Change Quantity', 4351.0)",3
"('Change Quantity', 4357.0)",2
"('Change Quantity', 4364.0)",1
"('Change Quantity', 4376.0)",1
"('Change Quantity', 4377.0)",3
"('Change Quantity', 4378.0)",1
"('Change Quantity', 4380.0)",1
"('Change Quantity', 4387.0)",1
"('Change Quantity', 4394.0)",1
"('Change Quantity', 4406.0)",1
"('Change Quantity', 4407.0)",1
"('Change Quantity', 4413.0)",1
"('Change Quantity', 4414.0)",2
"('Change Quantity', 4418.0)",1
"('Change Quantity', 4421.0)",3
"('Change Quantity', 4423.0)",1
"('Change Quantity', 4424.0)",1
"('Change Quantity', 4426.0)",1
"('Change Quantity', 4427.0)",1
"('Change Quantity', 4446.0)",2
"('Change Quantity', 4447.0)",2
"('Change Quantity', 4452.0)",1
"('Change Quantity', 4466.0)",2
"('Change Quantity', 4470.0)",2
"('Change Quantity', 4505.0)",1
"('Change Quantity', 4521.0)",3
"('Change Quantity', 4522.0)",1
"('Change Quantity', 4523.0)",1
"('Change Quantity', 4537.0)",1
"('Change Quantity', 4545.0)",2
"('Change Quantity', 4549.0)",1
"('Change Quantity', 4551.0)",1
"('Change Quantity', 4552.0)",1
"('Change Quantity', 4553.0)",1
"('Change Quantity', 4554.0)",1
"('Change Quantity', 4561.0)",2
"('Change Quantity', 4563.0)",2
"('Change Quantity', 4565.0)",1
"('Change Quantity', 4566.0)",1
"('Change Quantity', 4571.0)",2
"('Change Quantity', 4575.0)",1
"('Change Quantity', 4581.0)",1
"('Change Quantity', 4582.0)",1
"('Change Quantity', 4591.0)",1
"('Change Quantity', 4600.0)",1
"('Change Quantity', 4603.0)",1
"('Change Quantity', 4610.0)",1
"('Change Quantity', 4616.0)",1
"('Change Quantity', 4617.0)",1
"('Change Quantity', 4620.0)",1
"('Change Quantity', 4630.0)",1
"('Change Quantity', 4633.0)",1
"('Change Quantity', 4636.0)",1
"('Change Quantity', 4648.0)",1
"('Change Quantity', 4649.0)",1
"('Change Quantity', 4650.0)",2
"('Change Quantity', 4651.0)",1
"('Change Quantity', 4655.0)",3
"('Change Quantity', 4656.0)",1
"('Change Quantity', 4658.0)",2
"('Change Quantity', 4661.0)",1
"('Change Quantity', 4664.0)",2
"('Change Quantity', 4667.0)",3
"('Change Quantity', 4675.0)",1
"('Change Quantity', 4682.0)",1
"('Change Quantity', 4689.0)",1
"('Change Quantity', 4691.0)",1
"('Change Quantity', 4696.0)",1
"('Change Quantity', 4699.0)",1
"('Change Quantity', 4700.0)",1
"('Change Quantity', 4708.0)",1
"('Change Quantity', 4711.0)",1
"('Change Quantity', 4712.0)",1
"('Change Quantity', 4714.0)",1
"('Change Quantity', 4719.0)",1
"('Change Quantity', 4738.0)",1
"('Change Quantity', 4743.0)",1
"('Change Quantity', 4745.0)",1
"('Change Quantity', 4747.0)",1
"('Change Quantity', 4748.0)",1
"('Change Quantity', 4753.0)",2
"('Change Quantity', 4759.0)",2
"('Change Quantity', 4791.0)",1
"('Change Quantity', 4792.0)",2
"('Change Quantity', 4808.0)",1
"('Change Quantity', 4811.0)",1
"('Change Quantity', 4841.0)",1
"('Change Quantity', 4849.0)",2
"('Change Quantity', 4855.0)",1
"('Change Quantity', 4889.0)",1
"('Change Quantity', 4899.0)",1
"('Change Quantity', 4900.0)",1
"('Change Quantity', 4901.0)",1
"('Change Quantity', 4903.0)",1
"('Change Quantity', 4906.0)",1
"('Change Quantity', 4907.0)",1
"('Change Quantity', 4911.0)",1
"('Change Quantity', 4929.0)",1
"('Change Quantity', 4930.0)",1
"('Change Quantity', 4932.0)",1
"('Change Quantity', 4938.0)",1
"('Change Quantity', 4945.0)",4
"('Change Quantity', 4946.0)",3
"('Change Quantity', 4948.0)",1
"('Change Quantity', 4952.0)",1
"('Change Quantity', 4954.0)",1
"('Change Quantity', 4964.0)",2
"('Change Quantity', 4985.0)",1
"('Change Quantity', 4987.0)",1
"('Change Quantity', 4990.0)",1
"('Change Quantity', 4993.0)",2
"('Change Quantity', 4994.0)",2
"('Change Quantity', 4995.0)",1
"('Change Quantity', 4996.0)",1
"('Change Quantity', 4998.0)",1
"('Change Quantity', 5000.0)",1
"('Change Quantity', 5002.0)",1
"('Change Quantity', 5004.0)",1
"('Change Quantity', 5005.0)",1
"('Change Quantity', 5024.0)",1
"('Change Quantity', 5030.0)",1
"('Change Quantity', 5032.0)",1
"('Change Quantity', 5033.0)",1
"('Change Quantity', 5035.0)",2
"('Change Quantity', 5037.0)",2
"('Change Quantity', 5038.0)",1
"('Change Quantity', 5042.0)",1
"('Change Quantity', 5043.0)",1
"('Change Quantity', 5044.0)",3
"('Change Quantity', 5045.0)",2
"('Change Quantity', 5046.0)",1
"('Change Quantity', 5047.0)",1
"('Change Quantity', 5052.0)",2
"('Change Quantity', 5059.0)",1
"('Change Quantity', 5077.0)",1
"('Change Quantity', 5078.0)",1
"('Change Quantity', 5091.0)",1
"('Change Quantity', 5097.0)",1
"('Change Quantity', 5098.0)",1
"('Change Quantity', 5136.0)",3
"('Change Quantity', 5140.0)",1
"('Change Quantity', 5142.0)",1
"('Change Quantity', 5143.0)",1
"('Change Quantity', 5151.0)",1
"('Change Quantity', 5227.0)",1
"('Change Quantity', 5233.0)",1
"('Change Quantity', 5234.0)",1
"('Change Quantity', 5278.0)",1
"('Change Quantity', 5286.0)",1
"('Change Quantity', 5290.0)",1
"('Change Quantity', 5291.0)",1
"('Change Quantity', 5322.0)",1
"('Change Quantity', 5348.0)",1
"('Change Quantity', 5349.0)",1
"('Change Quantity', 5352.0)",1
"('Change Quantity', 5375.0)",1
"('Change Quantity', 5380.0)",1
"('Change Quantity', 5385.0)",1
"('Change Quantity', 5388.0)",1
"('Change Quantity', 5400.0)",1
"('Change Quantity', 5426.0)",1
"('Change Quantity', 5429.0)",1
"('Change Quantity', 5438.0)",1
"('Change Quantity', 5439.0)",1
"('Change Quantity', 5453.0)",1
"('Change Quantity', 5459.0)",1
"('Change Quantity', 5472.0)",1
"('Change Quantity', 5512.0)",1
"('Change Quantity', 5522.0)",1
"('Change Quantity', 5532.0)",1
"('Change Quantity', 5552.0)",1
"('Change Quantity', 5553.0)",1
"('Change Quantity', 5558.0)",1
"('Change Quantity', 5613.0)",1
"('Change Quantity', 5623.0)",1
"('Change Quantity', 5680.0)",1
"('Change Quantity', 5708.0)",1
"('Change Quantity', 5711.0)",1
"('Change Quantity', 5716.0)",1
"('Change Quantity', 5718.0)",1
"('Change Quantity', 5735.0)",2
"('Change Quantity', 5738.0)",1
"('Change Quantity', 5739.0)",1
"('Change Quantity', 5758.0)",1
"('Change Quantity', 5760.0)",1
"('Change Quantity', 5762.0)",1
"('Change Quantity', 5767.0)",5
"('Change Quantity', 5800.0)",1
"('Change Quantity', 5818.0)",1
"('Change Quantity', 5839.0)",1
"('Change Quantity', 5841.0)",1
"('Change Quantity', 5842.0)",2
"('Change Quantity', 5844.0)",1
"('Change Quantity', 5849.0)",4
"('Change Quantity', 5850.0)",4
"('Change Quantity', 5851.0)",3
"('Change Quantity', 5852.0)",2
"('Change Quantity', 5854.0)",2
"('Change Quantity', 5855.0)",1
"('Change Quantity', 5902.0)",1
"('Change Quantity', 5908.0)",3
"('Change Quantity', 6047.0)",1
"('Change Quantity', 6061.0)",1
"('Change Quantity', 6092.0)",1
"('Change Quantity', 6094.0)",1
"('Change Quantity', 6101.0)",1
"('Change Quantity', 6102.0)",1
"('Change Quantity', 6123.0)",1
"('Change Quantity', 6139.0)",1
"('Change Quantity', 6143.0)",1
"('Change Quantity', 6148.0)",1
"('Change Quantity', 6246.0)",1
"('Change Quantity', 6282.0)",1
"('Change Quantity', 6293.0)",1
"('Change Quantity', 6337.0)",1
"('Change Quantity', 6345.0)",1
"('Change Quantity', 6416.0)",2
"('Change Quantity', 6428.0)",1
"('Change Quantity', 6527.0)",1
"('Change Quantity', 6581.0)",2
"('Change Quantity', 6604.0)",2
"('Change Quantity', 6625.0)",1
"('Change Quantity', 6674.0)",1
"('Change Quantity', 6718.0)",1
"('Change Quantity', 6723.0)",1
"('Change Quantity', 6727.0)",2
"('Change Quantity', 6769.0)",1
"('Change Quantity', 6812.0)",1
"('Change Quantity', 6813.0)",1
"('Change Quantity', 6824.0)",1
"('Change Quantity', 6829.0)",1
"('Change Quantity', 6831.0)",1
"('Change Quantity', 6860.0)",1
"('Change Quantity', 6874.0)",1
"('Change Quantity', 6915.0)",1
"('Change Quantity', 6918.0)",2
"('Change Quantity', 7054.0)",1
"('Change Quantity', 7072.0)",1
"('Change Quantity', 7075.0)",1
"('Change Quantity', 7100.0)",1
"('Change Quantity', 7105.0)",1
"('Change Quantity', 7112.0)",1
"('Change Quantity', 7208.0)",1
"('Change Quantity', 7247.0)",1
"('Change Quantity', 7277.0)",1
"('Change Quantity', 7299.0)",1
"('Change Quantity', 7354.0)",1
"('Change Quantity', 7498.0)",1
"('Change Quantity', 7624.0)",1
"('Change Quantity', 7684.0)",1
"('Change Quantity', 7689.0)",1
"('Change Quantity', 7775.0)",1
"('Change Quantity', 8404.0)",1
"('Change Quantity', 8459.0)",1
"('Change Quantity', 8719.0)",1
"('Change Quantity', 8819.0)",1
"('Change Quantity', 9164.0)",1
"('Change Quantity', 9267.0)",1
"('Change Quantity', 9300.0)",1
"('Change Quantity', 9471.0)",1
"('Change Quantity', 9594.0)",1
"('Change Quantity', 10017.0)",1
"('Change Quantity', 10280.0)",1
"('Change Quantity', 10311.0)",1
"('Change Quantity', 10521.0)",1
"('Change Quantity', 11133.0)",1
"('Change Quantity', 11183.0)",1
"('Change Quantity', 11281.0)",1
"('Change Quantity', 11579.0)",1
"('Change Rejection Indicator', 0.0)",1
"('Change Rejection Indicator', 12.0)",1
"('Change Storage Location', 0.0)",41
"('Change Storage Location', 1.0)",86
"('Change Storage Location', 2.0)",4
"('Change Storage Location', 4.0)",2
"('Change Storage Location', 5.0)",1
"('Change Storage Location', 6.0)",2
"('Change Storage Location', 7.0)",1
"('Change Storage Location', 8.0)",1
"('Change Storage Location', 9.0)",7
"('Change Storage Location', 10.0)",1
"('Change Storage Location', 11.0)",1
"('Change Storage Location', 12.0)",4
"('Change Storage Location', 14.0)",2
"('Change Storage Location', 16.0)",1
"('Change Storage Location', 18.0)",7
"('Change Storage Location', 20.0)",2
"('Change Storage Location', 29.0)",1
"('Change Storage Location', 33.0)",1
"('Change Storage Location', 36.0)",2
"('Change Storage Location', 38.0)",2
"('Change Storage Location', 39.0)",1
"('Change Storage Location', 40.0)",1
"('Change Storage Location', 41.0)",1
"('Change Storage Location', 42.0)",2
"('Change Storage Location', 44.0)",1
"('Change Storage Location', 48.0)",6
"('Change Storage Location', 49.0)",2
"('Change Storage Location', 50.0)",2
"('Change Storage Location', 51.0)",2
"('Change Storage Location', 52.0)",3
"('Change Storage Location', 55.0)",1
"('Change Storage Location', 64.0)",1
"('Change Storage Location', 79.0)",2
"('Change Storage Location', 82.0)",1
"('Change Storage Location', 94.0)",13
"('Change Storage Location', 95.0)",2
"('Change Storage Location', 97.0)",1
"('Change Storage Location', 98.0)",1
"('Change Storage Location', 116.0)",6
"('Change Storage Location', 119.0)",1
"('Change Storage Location', 125.0)",1
"('Change Storage Location', 130.0)",1
"('Change Storage Location', 132.0)",1
"('Change Storage Location', 133.0)",1
"('Change Storage Location', 134.0)",12
"('Change Storage Location', 137.0)",3
"('Change Storage Location', 141.0)",2
"('Change Storage Location', 146.0)",1
"('Change Storage Location', 151.0)",1
"('Change Storage Location', 154.0)",1
"('Change Storage Location', 166.0)",1
"('Change Storage Location', 171.0)",1
"('Change Storage Location', 175.0)",3
"('Change Storage Location', 177.0)",1
"('Change Storage Location', 188.0)",12
"('Change Storage Location', 196.0)",3
"('Change Storage Location', 198.0)",1
"('Change Storage Location', 211.0)",4
"('Change Storage Location', 224.0)",1
"('Change Storage Location', 234.0)",1
"('Change Storage Location', 242.0)",1
"('Change Storage Location', 262.0)",1
"('Change Storage Location', 286.0)",1
"('Change Storage Location', 291.0)",3
"('Change Storage Location', 296.0)",2
"('Change Storage Location', 310.0)",2
"('Change Storage Location', 330.0)",1
"('Change Storage Location', 331.0)",1
"('Change Storage Location', 333.0)",2
"('Change Storage Location', 334.0)",1
"('Change Storage Location', 340.0)",1
"('Change Storage Location', 342.0)",1
"('Change Storage Location', 346.0)",1
"('Change Storage Location', 347.0)",1
"('Change Storage Location', 350.0)",1
"('Change Storage Location', 358.0)",2
"('Change Storage Location', 368.0)",2
"('Change Storage Location', 369.0)",5
"('Change Storage Location', 377.0)",1
"('Change Storage Location', 378.0)",1
"('Change Storage Location', 379.0)",1
"('Change Storage Location', 380.0)",40
"('Change Storage Location', 382.0)",1
"('Change Storage Location', 392.0)",1
"('Change Storage Location', 393.0)",1
"('Change Storage Location', 399.0)",1
"('Change Storage Location', 417.0)",1
"('Change Storage Location', 434.0)",1
"('Change Storage Location', 473.0)",2
"('Change Storage Location', 536.0)",1
"('Change Storage Location', 539.0)",1
"('Change Storage Location', 586.0)",1
"('Change Storage Location', 591.0)",1
"('Change Storage Location', 599.0)",1
"('Change Storage Location', 609.0)",1
"('Change Storage Location', 620.0)",2
"('Change Storage Location', 634.0)",2
"('Change Storage Location', 665.0)",1
"('Change Storage Location', 710.0)",1
"('Change Storage Location', 721.0)",1
"('Change Storage Location', 724.0)",5
"('Change Storage Location', 725.0)",1
"('Change Storage Location', 728.0)",1
"('Change Storage Location', 743.0)",1
"('Change Storage Location', 757.0)",1
"('Change Storage Location', 758.0)",1
"('Change Storage Location', 763.0)",1
"('Change Storage Location', 764.0)",1
"('Change Storage Location', 768.0)",2
"('Change Storage Location', 788.0)",1
"('Change Storage Location', 805.0)",1
"('Change Storage Location', 827.0)",1
"('Change Storage Location', 836.0)",1
"('Change Storage Location', 851.0)",1
"('Change Storage Location', 864.0)",2
"('Change Storage Location', 869.0)",1
"('Change Storage Location', 870.0)",3
"('Change Storage Location', 922.0)",1
"('Change Storage Location', 965.0)",1
"('Change Storage Location', 974.0)",1
"('Change Storage Location', 1003.0)",2
"('Change Storage Location', 1008.0)",1
"('Change Storage Location', 1010.0)",1
"('Change Storage Location', 1060.0)",1
"('Change Storage Location', 1142.0)",1
"('Change Storage Location', 1144.0)",1
"('Change Storage Location', 1295.0)",4
"('Change Storage Location', 1378.0)",1
"('Change Storage Location', 1527.0)",1
"('Change Storage Location', 1727.0)",1
"('Change Storage Location', 1863.0)",1
"('Change Storage Location', 2206.0)",1
"('Change Storage Location', 2717.0)",1
"('Change Storage Location', 3121.0)",1
"('Change Storage Location', 3138.0)",1
"('Change Storage Location', 3323.0)",2
"('Change Storage Location', 4196.0)",1
"('Change payment term', 0.0)",5
"('Change payment term', 3.0)",1
"('Change payment term', 142.0)",1
"('Clear Invoice', 0.0)",1002
"('Clear Invoice', 1.0)",2286
"('Clear Invoice', 2.0)",102
"('Clear Invoice', 3.0)",143
"('Clear Invoice', 4.0)",142
"('Clear Invoice', 5.0)",212
"('Clear Invoice', 6.0)",241
"('Clear Invoice', 7.0)",213
"('Clear Invoice', 8.0)",139
"('Clear Invoice', 9.0)",185
"('Clear Invoice', 10.0)",679
"('Clear Invoice', 11.0)",255
"('Clear Invoice', 12.0)",108
"('Clear Invoice', 13.0)",399
"('Clear Invoice', 14.0)",134
"('Clear Invoice', 15.0)",27
"('Clear Invoice', 16.0)",38
"('Clear Invoice', 17.0)",11
"('Clear Invoice', 18.0)",7
"('Clear Invoice', 19.0)",50
"('Clear Invoice', 20.0)",29
"('Clear Invoice', 21.0)",44
"('Clear Invoice', 22.0)",22
"('Clear Invoice', 23.0)",32
"('Clear Invoice', 24.0)",98
"('Clear Invoice', 25.0)",17
"('Clear Invoice', 26.0)",60
"('Clear Invoice', 27.0)",49
"('Clear Invoice', 28.0)",42
"('Clear Invoice', 29.0)",33
"('Clear Invoice', 30.0)",15
"('Clear Invoice', 31.0)",35
"('Clear Invoice', 32.0)",34
"('Clear Invoice', 33.0)",49
"('Clear Invoice', 34.0)",54
"('Clear Invoice', 35.0)",16
"('Clear Invoice', 36.0)",59
"('Clear Invoice', 37.0)",32
"('Clear Invoice', 38.0)",46
"('Clear Invoice', 39.0)",39
"('Clear Invoice', 40.0)",167
"('Clear Invoice', 41.0)",141
"('Clear Invoice', 42.0)",117
"('Clear Invoice', 43.0)",82
"('Clear Invoice', 44.0)",205
"('Clear Invoice', 45.0)",148
"('Clear Invoice', 46.0)",288
"('Clear Invoice', 47.0)",85
"('Clear Invoice', 48.0)",838
"('Clear Invoice', 49.0)",80
"('Clear Invoice', 50.0)",128
"('Clear Invoice', 51.0)",128
