Activity,Count
"('check', 10149.0)",1
"('check', 10161.0)",2
"('check', 10164.0)",1
"('check', 10176.0)",1
"('check', 10194.0)",1
"('check', 10280.0)",1
"('check', 10299.0)",1
"('check', 10314.0)",1
"('check', 10316.0)",1
"('check', 10321.0)",1
"('check', 10323.0)",1
"('check', 10328.0)",1
"('check', 10329.0)",1
"('check', 10343.0)",1
"('check', 10345.0)",1
"('check', 10347.0)",2
"('check', 10348.0)",2
"('check', 10350.0)",1
"('check', 10360.0)",2
"('check', 10361.0)",1
"('check', 10364.0)",1
"('check', 10370.0)",1
"('check', 10371.0)",1
"('check', 10373.0)",1
"('check', 10374.0)",1
"('check', 10377.0)",1
"('check', 10378.0)",1
"('check', 10379.0)",1
"('check', 10384.0)",6
"('check', 10390.0)",1
"('check', 10392.0)",2
"('check', 10393.0)",2
"('check', 10394.0)",5
"('check', 10395.0)",4
"('check', 10396.0)",2
"('check', 10399.0)",4
"('check', 10400.0)",3
"('check', 10403.0)",3
"('check', 10404.0)",4
"('check', 10405.0)",2
"('check', 10408.0)",1
"('check', 10411.0)",1
"('check', 10412.0)",1
"('check', 10414.0)",1
"('check', 10416.0)",1
"('check', 10419.0)",2
"('check', 10421.0)",1
"('check', 10422.0)",3
"('check', 10423.0)",1
"('check', 10431.0)",3
"('check', 10433.0)",1
"('check', 10435.0)",1
"('check', 10436.0)",1
"('check', 10439.0)",3
"('check', 10440.0)",1
"('check', 10442.0)",1
"('check', 10450.0)",1
"('check', 10452.0)",1
"('check', 10453.0)",1
"('check', 10455.0)",1
"('check', 10460.0)",1
"('check', 10464.0)",2
"('check', 10613.0)",1
"('check', 10618.0)",1
"('check', 10630.0)",1
"('check', 10632.0)",1
"('check', 10639.0)",1
"('check', 10643.0)",1
"('check', 10646.0)",2
"('check', 10647.0)",2
"('check', 10648.0)",2
"('check', 10649.0)",1
"('check', 10652.0)",1
"('check', 10653.0)",1
"('check', 10655.0)",1
"('check', 10659.0)",1
"('check', 10665.0)",1
"('check', 10666.0)",1
"('check', 10673.0)",1
"('check', 10675.0)",1
"('check', 10677.0)",1
"('check', 10681.0)",1
"('check', 10687.0)",2
"('check', 10696.0)",2
"('check', 10697.0)",1
"('check', 10700.0)",1
"('check', 10701.0)",1
"('check', 10702.0)",1
"('check', 10706.0)",1
"('check', 10733.0)",1
"('check', 10736.0)",3
"('check', 10740.0)",1
"('check', 10742.0)",3
"('check', 10743.0)",1
"('check', 10752.0)",1
"('check', 10817.0)",1
"('check', 10825.0)",1
"('check', 10842.0)",2
"('check', 10843.0)",1
"('check', 10886.0)",1
"('check', 10910.0)",1
"('check', 10914.0)",2
"('check', 10918.0)",1
"('check', 10919.0)",1
"('check', 10920.0)",2
"('check', 10921.0)",1
"('check', 10922.0)",1
"('check', 10925.0)",1
"('check', 10937.0)",1
"('check', 10938.0)",2
"('check', 10939.0)",1
"('check', 10940.0)",2
"('check', 10943.0)",2
"('check', 10944.0)",1
"('check', 10947.0)",1
"('check', 10959.0)",1
"('check', 10961.0)",1
"('check', 10967.0)",3
"('check', 10968.0)",1
"('check', 10969.0)",2
"('check', 10970.0)",1
"('check', 10974.0)",1
"('check', 10975.0)",1
"('check', 10976.0)",2
"('check', 10977.0)",1
"('check', 10979.0)",1
"('check', 10985.0)",1
"('check', 10990.0)",1
"('check', 11001.0)",1
"('check', 11045.0)",1
"('check', 11046.0)",1
"('check', 11047.0)",3
"('check', 11048.0)",1
"('check', 11108.0)",1
"('check', 11109.0)",2
"('check', 11130.0)",1
"('check', 11132.0)",1
"('check', 11134.0)",1
"('check', 11161.0)",1
"('check', 11175.0)",1
"('check', 11180.0)",1
"('check', 11181.0)",1
"('check', 11183.0)",1
"('check', 11186.0)",1
"('check', 11189.0)",1
"('check', 11191.0)",2
"('check', 11193.0)",1
"('check', 11199.0)",1
"('check', 11201.0)",3
"('check', 11208.0)",1
"('check', 11209.0)",1
"('check', 11210.0)",1
"('check', 11211.0)",2
"('check', 11212.0)",1
"('check', 11213.0)",1
"('check', 11222.0)",1
"('check', 11225.0)",1
"('check', 11230.0)",1
"('check', 11236.0)",1
"('check', 11239.0)",1
"('check', 11240.0)",1
"('check', 11243.0)",1
"('check', 11245.0)",1
"('check', 11246.0)",1
"('check', 11249.0)",2
"('check', 11271.0)",1
"('check', 11272.0)",1
"('check', 11274.0)",1
"('check', 11276.0)",1
"('check', 11277.0)",2
"('check', 11278.0)",1
"('check', 11279.0)",1
"('check', 11280.0)",2
"('check', 11281.0)",1
"('check', 11282.0)",1
"('check', 11286.0)",1
"('check', 11289.0)",3
"('check', 11290.0)",4
"('check', 11291.0)",1
"('check', 11292.0)",1
"('check', 11293.0)",1
"('check', 11294.0)",4
"('check', 11295.0)",4
"('check', 11296.0)",1
"('check', 11299.0)",1
"('check', 11301.0)",1
"('check', 11308.0)",1
"('check', 11309.0)",2
"('check', 11311.0)",1
"('check', 11319.0)",1
"('check', 11324.0)",1
"('check', 11329.0)",1
"('check', 11347.0)",1
"('check', 11364.0)",1
"('check', 11366.0)",1
"('check', 11367.0)",1
"('check', 11368.0)",2
"('check', 11369.0)",1
"('check', 11375.0)",1
"('check', 11387.0)",1
"('check', 11389.0)",1
"('check', 11398.0)",1
"('check', 11400.0)",1
"('check', 11402.0)",1
"('check', 11403.0)",1
"('check', 11405.0)",1
"('check', 11414.0)",1
"('check', 11421.0)",1
"('check', 11424.0)",2
"('check', 11425.0)",1
"('check', 11426.0)",1
"('check', 11428.0)",1
"('check', 11434.0)",1
"('check', 11436.0)",1
"('check', 11445.0)",1
"('check', 11500.0)",1
"('check', 11504.0)",1
"('check', 11505.0)",2
"('check', 11508.0)",1
"('check', 11513.0)",1
"('check', 11516.0)",1
"('check', 11529.0)",1
"('check', 11557.0)",1
"('check', 11569.0)",1
"('check', 11572.0)",1
"('check', 11577.0)",1
"('check', 11582.0)",1
"('check', 11585.0)",1
"('check', 11590.0)",1
"('check', 11595.0)",1
"('check', 11601.0)",1
"('check', 11619.0)",1
"('check', 11654.0)",1
"('check', 11655.0)",1
"('check', 11667.0)",1
"('check', 11684.0)",1
"('check', 11690.0)",1
"('check', 11701.0)",1
"('check', 11732.0)",1
"('check', 11733.0)",1
"('check', 11737.0)",1
"('check', 11739.0)",1
"('check', 11742.0)",1
"('check', 11760.0)",1
"('check', 11772.0)",4
"('check', 11773.0)",1
"('check', 11774.0)",4
"('check', 11775.0)",2
"('check', 11776.0)",5
"('check', 11779.0)",1
"('check', 11780.0)",1
"('check', 11788.0)",1
"('check', 11805.0)",1
"('check', 11813.0)",1
"('check', 11822.0)",1
"('check', 11823.0)",1
"('check', 11844.0)",2
"('check', 11853.0)",1
"('check', 11854.0)",1
"('check', 11856.0)",1
"('check', 11859.0)",1
"('check', 11860.0)",3
"('check', 11862.0)",1
"('check', 11885.0)",1
"('check', 11890.0)",1
"('check', 11977.0)",1
"('check', 12034.0)",1
"('check', 12036.0)",1
"('check', 12041.0)",1
"('check', 12042.0)",1
"('check', 12048.0)",1
"('check', 12049.0)",1
"('check', 12051.0)",1
"('check', 12052.0)",7
"('check', 12059.0)",1
"('check', 12062.0)",2
"('check', 12065.0)",1
"('check', 12066.0)",3
"('check', 12067.0)",1
"('check', 12068.0)",2
"('check', 12069.0)",1
"('check', 12070.0)",3
"('check', 12072.0)",3
"('check', 12075.0)",1
"('check', 12076.0)",1
"('check', 12077.0)",1
"('check', 12085.0)",2
"('check', 12087.0)",1
"('check', 12091.0)",1
"('check', 12095.0)",1
"('check', 12105.0)",1
"('check', 12130.0)",1
"('check', 12139.0)",1
"('check', 12140.0)",1
"('check', 12143.0)",1
"('check', 12150.0)",1
"('check', 12169.0)",1
"('check', 12171.0)",1
"('check', 12178.0)",1
"('check', 12184.0)",2
"('check', 12358.0)",1
"('check', 12373.0)",1
"('check', 12464.0)",1
"('check', 12467.0)",1
"('check', 12478.0)",1
"('check', 12667.0)",1
"('check', 12674.0)",1
"('check', 12690.0)",1
"('check', 12698.0)",1
"('check', 12702.0)",1
"('check', 12704.0)",1
"('check', 12706.0)",1
"('check', 12790.0)",1
"('check', 12794.0)",1
"('check', 12796.0)",1
"('check', 12800.0)",1
"('check', 12802.0)",1
"('check', 12810.0)",1
"('check', 12825.0)",1
"('check', 12832.0)",1
"('check', 12838.0)",1
"('check', 12866.0)",1
"('check', 12873.0)",1
"('check', 12880.0)",1
"('check', 12909.0)",2
"('check', 12946.0)",1
"('check', 12947.0)",1
"('check', 12957.0)",1
"('check', 12962.0)",1
"('check', 12989.0)",1
"('check', 12995.0)",1
"('check', 13095.0)",1
"('check', 13102.0)",1
"('check', 13105.0)",1
"('check', 13110.0)",1
"('check', 13129.0)",1
"('check', 13141.0)",1
"('check', 13153.0)",1
"('check', 13209.0)",1
"('check', 13367.0)",1
"('check', 13382.0)",1
"('check', 13383.0)",3
"('check', 13384.0)",8
"('check', 13385.0)",6
"('check', 13386.0)",6
"('check', 13387.0)",2
"('check', 13429.0)",6
"('check', 13430.0)",7
"('check', 13432.0)",14
"('check', 13434.0)",3
"('check', 13439.0)",3
"('check', 13440.0)",2
"('check', 13441.0)",3
"('check', 13451.0)",2
"('check', 13452.0)",3
"('check', 13453.0)",1
"('check', 13454.0)",8
"('check', 13455.0)",20
"('check', 13458.0)",1
"('check', 13652.0)",5
"('check', 13654.0)",2
"('check', 13655.0)",6
"('check', 13656.0)",13
"('check', 13657.0)",12
"('check', 13658.0)",2
"('check', 13662.0)",3
"('check', 13663.0)",1
"('check', 13666.0)",2
"('check', 13701.0)",3
"('check', 13703.0)",1
"('check', 13704.0)",1
"('check', 13707.0)",3
"('check', 13710.0)",1
"('check', 13714.0)",1
"('check', 13716.0)",1
"('check', 13717.0)",1
"('check', 13720.0)",1
"('check', 13786.0)",1
"('check', 13882.0)",1
"('check', 13883.0)",1
"('check', 13950.0)",1
"('check', 13957.0)",1
"('check', 13960.0)",1
"('check', 13968.0)",1
"('check', 13976.0)",1
"('check', 13977.0)",1
"('check', 13978.0)",1
"('check', 13982.0)",3
"('check', 13983.0)",1
"('check', 13984.0)",1
"('check', 13985.0)",1
"('check', 13988.0)",1
"('check', 13990.0)",1
"('check', 13991.0)",2
"('check', 13992.0)",1
"('check', 13996.0)",2
"('check', 14000.0)",1
"('check', 14001.0)",1
"('check', 14002.0)",1
"('check', 14103.0)",1
"('check', 14125.0)",1
"('check', 14148.0)",1
"('check', 14152.0)",1
"('check', 14153.0)",1
"('check', 14166.0)",1
"('check', 14176.0)",1
"('check', 14382.0)",1
"('check', 14426.0)",1
"('check', 14439.0)",1
"('check', 14443.0)",1
"('check', 14444.0)",1
"('check', 14634.0)",1
"('check', 14647.0)",1
"('check', 14701.0)",1
"('check', 14768.0)",1
"('check', 14805.0)",1
"('check', 14813.0)",1
"('check', 14815.0)",1
"('check', 14844.0)",1
"('check', 14845.0)",2
"('check', 14849.0)",1
"('check', 14852.0)",2
"('check', 14853.0)",1
"('check', 14854.0)",2
"('check', 14855.0)",1
"('check', 14856.0)",1
"('check', 14858.0)",1
"('check', 14859.0)",1
"('check', 14861.0)",3
"('check', 14862.0)",2
"('check', 14865.0)",1
"('check', 14877.0)",1
"('check', 14882.0)",1
"('check', 14884.0)",1
"('check', 14897.0)",1
"('check', 14898.0)",2
"('check', 14900.0)",1
"('check', 14901.0)",1
"('check', 14904.0)",1
"('check', 14911.0)",1
"('check', 14912.0)",1
"('check', 14915.0)",2
"('check', 14916.0)",1
"('check', 15003.0)",1
"('check', 15006.0)",1
"('check', 15030.0)",1
"('check', 15156.0)",1
"('check', 15165.0)",1
"('check', 15167.0)",1
"('check', 15169.0)",2
"('check', 15171.0)",1
"('check', 15189.0)",1
"('check', 15193.0)",1
"('check', 15194.0)",3
"('check', 15195.0)",2
"('check', 15197.0)",1
"('check', 15199.0)",2
"('check', 15201.0)",1
"('check', 15202.0)",4
"('check', 15203.0)",1
"('check', 15204.0)",3
"('check', 15205.0)",2
"('check', 15206.0)",2
"('check', 15267.0)",1
"('check', 15268.0)",1
"('check', 15275.0)",2
"('check', 15277.0)",1
"('check', 15557.0)",1
"('check', 15582.0)",1
"('check', 15613.0)",1
"('check', 15855.0)",1
"('check', 15905.0)",1
"('check', 15918.0)",1
"('check', 16072.0)",1
"('check', 16093.0)",1
"('check', 16126.0)",1
"('check', 16134.0)",1
"('check', 16139.0)",1
"('check', 16171.0)",1
"('check', 16214.0)",1
"('check', 16366.0)",1
"('check', 16371.0)",1
"('check', 16414.0)",1
"('check', 16416.0)",1
"('check', 16418.0)",1
"('check', 16427.0)",1
"('check', 16432.0)",1
"('check', 16434.0)",1
"('check', 16507.0)",1
"('check', 16623.0)",1
"('check', 16660.0)",1
"('check', 16951.0)",1
"('check', 17050.0)",1
"('check', 17137.0)",1
"('check', 17207.0)",3
"('check', 17210.0)",1
"('check', 17213.0)",1
"('check', 17336.0)",1
"('check', 17423.0)",3
"('check', 17424.0)",1
"('check', 17437.0)",1
"('check', 17444.0)",1
"('check', 17445.0)",3
"('check', 17446.0)",1
"('check', 17449.0)",1
"('check', 17451.0)",3
"('check', 17627.0)",11
"('check', 17629.0)",1
"('check', 17642.0)",2
"('check', 17665.0)",1
"('check', 17668.0)",1
"('check', 17714.0)",1
"('check', 17715.0)",1
"('check', 17788.0)",1
"('check', 17828.0)",1
"('check', 17842.0)",1
"('check', 18211.0)",1
"('check', 18399.0)",8
"('check', 18418.0)",1
"('check', 18419.0)",2
"('check', 18768.0)",1
"('check', 18855.0)",1
"('check', 18977.0)",1
"('check', 19017.0)",1
"('check', 19030.0)",1
"('check', 19150.0)",2
"('check', 19151.0)",3
"('check', 19153.0)",1
"('check', 19179.0)",2
"('check', 19180.0)",1
"('check', 19190.0)",4
"('check', 19191.0)",8
"('check', 19192.0)",1
"('check', 19232.0)",1
"('check', 19234.0)",1
"('check', 19316.0)",1
"('check', 19321.0)",1
"('check', 19705.0)",1
"('check', 19716.0)",1
"('check', 19735.0)",1
"('check', 19737.0)",1
"('check', 19806.0)",1
"('check', 19865.0)",1
"('check', 20034.0)",1
"('check', 20112.0)",1
"('check', 20179.0)",1
"('check', 20432.0)",1
"('check', 20465.0)",1
"('check', 20656.0)",1
"('check', 21208.0)",1
"('check', 21250.0)",1
"('check', 21719.0)",1
"('check', 21720.0)",1
"('check', 21721.0)",1
"('check', 21831.0)",1
"('check', 21835.0)",1
"('check', 21848.0)",1
"('check', 22766.0)",1
"('check', 22962.0)",1
"('check', 22963.0)",1
"('check', 23203.0)",1
"('check', 23419.0)",1
"('check', 23590.0)",1
"('check', 23647.0)",1
"('check', 23814.0)",2
"('check', 23815.0)",1
"('check', 23816.0)",3
"('check', 23817.0)",2
"('check', 23824.0)",1
"('check', 23830.0)",1
"('check', 23834.0)",1
"('check', 23851.0)",1
"('check', 23970.0)",1
"('check', 23971.0)",1
"('check', 24067.0)",1
"('check', 24083.0)",1
"('check', 24226.0)",1
"('check', 24757.0)",1
"('check', 24980.0)",1
"('check', 25261.0)",4
"('check', 25262.0)",2
"('check', 25264.0)",1
"('check', 25265.0)",6
"('check', 25346.0)",1
"('check', 25471.0)",1
"('check', 25498.0)",1
"('check', 25505.0)",1
"('check', 25544.0)",1
"('check', 25545.0)",2
"('check', 25546.0)",1
"('check', 25548.0)",1
"('check', 25550.0)",1
"('check', 25554.0)",4
"('check', 25556.0)",1
"('check', 25557.0)",1
"('check', 25564.0)",1
"('check', 25566.0)",5
"('check', 25567.0)",7
"('check', 25568.0)",1
"('check', 25569.0)",6
"('check', 25570.0)",1
"('check', 25790.0)",1
"('check', 25791.0)",1
"('check', 25794.0)",2
"('check', 25795.0)",7
"('check', 25796.0)",3
"('check', 25797.0)",5
"('check', 25833.0)",3
"('check', 26048.0)",1
"('check', 26050.0)",2
"('check', 26051.0)",2
"('check', 26053.0)",3
"('check', 26054.0)",1
"('check', 26083.0)",3
"('check', 26084.0)",1
"('check', 26086.0)",2
"('check', 26087.0)",1
"('check', 26088.0)",2
"('check', 26089.0)",5
"('check', 26090.0)",2
"('check', 26091.0)",1
"('check', 26092.0)",2
"('check', 26093.0)",1
"('check', 26094.0)",1
"('check', 26095.0)",4
"('check', 26096.0)",1
"('check', 26102.0)",11
"('check', 26916.0)",1
"('check', 26918.0)",2
"('check', 26922.0)",1
"('check', 26924.0)",1
"('check', 26941.0)",1
"('check', 26943.0)",1
"('check', 26953.0)",1
"('check', 26967.0)",1
"('check', 39804.0)",1
"('check', 43439.0)",1
"('check', 48198.0)",1
"('check', 50968.0)",1
"('check', 69381.0)",1
"('check', 71995.0)",1
"('check', 179221.0)",1
"('check admissibility', 0.0)",378
"('check admissibility', 1.0)",659
"('check admissibility', 2.0)",8
"('check admissibility', 3.0)",4
"('check admissibility', 5.0)",1
"('check admissibility', 6.0)",1
"('check admissibility', 8.0)",1
"('check admissibility', 9.0)",1
"('check admissibility', 10.0)",1
"('check admissibility', 11.0)",2
"('check admissibility', 14.0)",1
"('check admissibility', 15.0)",1
"('check admissibility', 17.0)",1
"('check admissibility', 18.0)",1
"('check admissibility', 19.0)",2
"('check admissibility', 21.0)",1
"('check admissibility', 23.0)",1
"('check admissibility', 24.0)",1
"('check admissibility', 38.0)",1
"('check admissibility', 39.0)",1
"('check admissibility', 250.0)",1
"('check admissibility', 276.0)",1
"('check admissibility', 338.0)",1
"('check admissibility', 342.0)",1
"('check admissibility', 482.0)",1
"('check admissibility', 604.0)",1
"('check admissibility', 1759.0)",1
"('check admissibility', 5468.0)",1
"('check admissibility', 9825.0)",1
"('check admissibility', 10013.0)",1
"('check admissibility', 15282.0)",1
"('check admissibility', 21321.0)",1
"('check admissibility', 31690.0)",1
"('clear', 2.0)",9
"('clear', 3.0)",28
"('clear', 4.0)",10
"('clear', 5.0)",5
"('clear', 6.0)",15
"('clear', 7.0)",2
"('clear', 10.0)",8
"('clear', 11.0)",21
"('clear', 12.0)",16
"('clear', 13.0)",17
"('clear', 14.0)",11
"('clear', 15.0)",158
"('clear', 16.0)",169
"('clear', 17.0)",245
"('clear', 18.0)",10
"('clear', 19.0)",5
"('clear', 20.0)",4
"('clear', 21.0)",5
"('clear', 22.0)",8
"('clear', 23.0)",5
"('clear', 24.0)",4
"('clear', 25.0)",1
"('clear', 28.0)",3
"('clear', 29.0)",1
"('clear', 30.0)",3
"('clear', 31.0)",8
"('clear', 32.0)",6
"('clear', 33.0)",8
"('clear', 34.0)",20
"('clear', 35.0)",13
"('clear', 36.0)",18
"('clear', 37.0)",22
"('clear', 38.0)",8
"('clear', 39.0)",13
"('clear', 40.0)",17
"('clear', 41.0)",18
"('clear', 42.0)",9
"('clear', 43.0)",11
"('clear', 44.0)",8
"('clear', 45.0)",7
"('clear', 46.0)",5
"('clear', 47.0)",10
"('clear', 48.0)",5
"('clear', 49.0)",3
"('clear', 51.0)",1
"('clear', 52.0)",4
"('clear', 53.0)",6
"('clear', 54.0)",8
"('clear', 55.0)",10
"('clear', 56.0)",10
"('clear', 57.0)",8
"('clear', 58.0)",7
"('clear', 59.0)",9
"('clear', 60.0)",10
"('clear', 61.0)",4
"('clear', 62.0)",8
"('clear', 63.0)",7
"('clear', 64.0)",14
"('clear', 65.0)",11
"('clear', 66.0)",9
"('clear', 67.0)",3
"('clear', 68.0)",2
"('clear', 71.0)",3
"('clear', 72.0)",1
"('clear', 74.0)",2
"('clear', 82.0)",1
"('clear', 84.0)",1
"('clear', 86.0)",1
"('clear', 100.0)",28
"('clear', 101.0)",85
"('clear', 102.0)",58
"('clear', 103.0)",18
"('clear', 118.0)",1
"('clear', 134.0)",1
"('clear', 144.0)",1
"('clear', 153.0)",1
"('clear', 161.0)",1
"('clear', 186.0)",5
"('clear', 188.0)",1
"('clear', 194.0)",1
"('clear', 215.0)",22
"('clear', 244.0)",1
"('clear', 250.0)",2
"('clear', 255.0)",1
"('clear', 257.0)",1
"('clear', 262.0)",1
"('clear', 281.0)",1
"('clear', 303.0)",2
"('clear', 304.0)",1
"('clear', 370.0)",1
"('clear', 374.0)",1
"('clear', 375.0)",1
"('clear', 378.0)",2
"('clear', 379.0)",1
"('clear', 408.0)",1
"('clear', 416.0)",1
"('clear', 442.0)",1
"('clear', 451.0)",1
"('clear', 479.0)",2
"('clear', 481.0)",1
"('clear', 484.0)",1
"('clear', 485.0)",1
"('clear', 511.0)",1
"('clear', 512.0)",1
"('clear', 543.0)",1
"('clear', 592.0)",1
"('clear', 675.0)",1
"('clear', 681.0)",1
"('clear', 695.0)",2
"('clear', 713.0)",1
"('clear', 733.0)",1
"('clear', 769.0)",1
"('clear', 773.0)",2
"('clear', 837.0)",1
"('clear', 848.0)",1
"('clear', 862.0)",1
"('clear', 872.0)",1
"('clear', 921.0)",5
"('clear', 922.0)",5
"('clear', 923.0)",10
"('clear', 924.0)",9
"('clear', 925.0)",9
"('clear', 926.0)",21
"('clear', 927.0)",28
"('clear', 928.0)",27
"('clear', 929.0)",15
"('clear', 932.0)",3
"('clear', 933.0)",28
"('clear', 934.0)",35
"('clear', 935.0)",38
"('clear', 936.0)",34
"('clear', 937.0)",13
"('clear', 938.0)",1
"('clear', 953.0)",1
"('clear', 963.0)",1
"('clear', 999.0)",1
"('clear', 1000.0)",2
"('clear', 1005.0)",1
"('clear', 1008.0)",1
"('clear', 1009.0)",1
"('clear', 1016.0)",1
"('clear', 1019.0)",1
"('clear', 1021.0)",1
"('clear', 1024.0)",1
"('clear', 1048.0)",1
"('clear', 1049.0)",1
"('clear', 1050.0)",2
"('clear', 1103.0)",1
"('clear', 1142.0)",1
"('clear', 1143.0)",1
"('clear', 1144.0)",1
"('clear', 1181.0)",1
"('clear', 1210.0)",1
"('clear', 1250.0)",1
"('clear', 1255.0)",1
"('clear', 1272.0)",5
"('clear', 1277.0)",1
"('clear', 1279.0)",1
"('clear', 1287.0)",2
"('clear', 1305.0)",1
"('clear', 1432.0)",1
"('clear', 1540.0)",2
"('clear', 1560.0)",1
"('clear', 1613.0)",1
"('clear', 1689.0)",1
"('clear', 1809.0)",1
"('clear', 1814.0)",1
"('clear', 1818.0)",1
"('clear', 1826.0)",1
"('clear', 1831.0)",1
"('clear', 1833.0)",1
"('clear', 1834.0)",1
"('clear', 1863.0)",1
"('clear', 1885.0)",1
"('clear', 1915.0)",1
"('clear', 1981.0)",9
"('clear', 1982.0)",19
"('clear', 1983.0)",12
"('clear', 1984.0)",9
"('clear', 1985.0)",8
"('clear', 1986.0)",10
"('clear', 1990.0)",1
"('clear', 1991.0)",13
"('clear', 1992.0)",15
"('clear', 1993.0)",20
"('clear', 1994.0)",46
"('clear', 1995.0)",67
"('clear', 1996.0)",47
"('clear', 1997.0)",16
"('clear', 1998.0)",5
"('clear', 2001.0)",1
"('clear', 2002.0)",8
"('clear', 2003.0)",8
"('clear', 2004.0)",13
"('clear', 2005.0)",22
"('clear', 2006.0)",27
"('clear', 2007.0)",51
"('clear', 2008.0)",55
"('clear', 2009.0)",75
"('clear', 2010.0)",40
"('clear', 2011.0)",37
"('clear', 2012.0)",35
"('clear', 2013.0)",33
"('clear', 2014.0)",28
"('clear', 2015.0)",11
"('clear', 2016.0)",7
"('clear', 2017.0)",9
"('clear', 2019.0)",1
"('clear', 2023.0)",1
"('clear', 2024.0)",15
"('clear', 2025.0)",25
"('clear', 2026.0)",52
"('clear', 2027.0)",45
"('clear', 2028.0)",34
"('clear', 2029.0)",24
"('clear', 2030.0)",4
"('clear', 2031.0)",4
"('clear', 2032.0)",4
"('clear', 2033.0)",7
"('clear', 2072.0)",2
"('clear', 2073.0)",2
"('clear', 2074.0)",3
"('clear', 2075.0)",3
"('clear', 2076.0)",5
"('clear', 2077.0)",11
"('clear', 2078.0)",13
"('clear', 2079.0)",7
"('clear', 2080.0)",7
"('clear', 2081.0)",9
"('clear', 2082.0)",9
"('clear', 2083.0)",3
"('clear', 2084.0)",4
"('clear', 2085.0)",4
"('clear', 2086.0)",9
"('clear', 2087.0)",7
"('clear', 2088.0)",3
"('clear', 2089.0)",1
"('clear', 2090.0)",4
"('clear', 2092.0)",2
"('clear', 2093.0)",1
"('clear', 2099.0)",1
"('clear', 2105.0)",1
"('clear', 2117.0)",1
"('clear', 2120.0)",1
"('clear', 2137.0)",1
"('clear', 2141.0)",2
"('clear', 2144.0)",1
"('clear', 2152.0)",1
"('clear', 2153.0)",1
"('clear', 2295.0)",2
"('clear', 2296.0)",2
"('clear', 2299.0)",1
"('clear', 2387.0)",1
"('clear', 2392.0)",1
"('clear', 2394.0)",1
"('clear', 2403.0)",1
"('clear', 2404.0)",1
"('clear', 2406.0)",1
"('clear', 2424.0)",1
"('clear', 2429.0)",1
"('clear', 2464.0)",1
"('clear', 2470.0)",1
"('clear', 2560.0)",1
"('clear', 2679.0)",1
"('clear', 2680.0)",6
"('clear', 2681.0)",3
"('clear', 2710.0)",1
"('clear', 2719.0)",1
"('clear', 2783.0)",1
"('clear', 2788.0)",1
"('clear', 2790.0)",1
"('clear', 2821.0)",1
"('clear', 2826.0)",1
"('clear', 2882.0)",2
"('clear', 2883.0)",5
"('clear', 2884.0)",20
"('clear', 2885.0)",23
"('clear', 2886.0)",13
"('clear', 2887.0)",18
"('clear', 2888.0)",21
"('clear', 2889.0)",19
"('clear', 2890.0)",18
"('clear', 2891.0)",18
"('clear', 2892.0)",23
"('clear', 2893.0)",16
"('clear', 2894.0)",7
"('clear', 2917.0)",1
"('clear', 2920.0)",1
"('clear', 2921.0)",2
"('clear', 2922.0)",2
"('clear', 2938.0)",5
"('clear', 2939.0)",7
"('clear', 2940.0)",9
"('clear', 2941.0)",9
"('clear', 2942.0)",7
"('clear', 2943.0)",3
"('clear', 2944.0)",2
"('clear', 2945.0)",6
"('clear', 2946.0)",7
"('clear', 2947.0)",2
"('clear', 2948.0)",2
"('clear', 2961.0)",5
"('clear', 2962.0)",11
"('clear', 2963.0)",12
"('clear', 2964.0)",14
"('clear', 2965.0)",17
"('clear', 2966.0)",5
"('clear', 2969.0)",1
"('clear', 2984.0)",1
"('clear', 3001.0)",1
"('clear', 3006.0)",1
"('clear', 3007.0)",1
"('clear', 3156.0)",1
"('clear', 3157.0)",2
"('clear', 3195.0)",1
"('clear', 3208.0)",1
"('clear', 3211.0)",1
"('clear', 3212.0)",1
"('clear', 3218.0)",1
"('clear', 3223.0)",2
"('clear', 3228.0)",1
"('clear', 3270.0)",1
"('clear', 3290.0)",2
"('clear', 3296.0)",2
"('clear', 3313.0)",1
"('clear', 3326.0)",1
"('clear', 3331.0)",1
"('clear', 3332.0)",2
"('clear', 3338.0)",1
"('clear', 3340.0)",1
"('clear', 3341.0)",1
"('clear', 3343.0)",1
"('clear', 3347.0)",1
"('clear', 3349.0)",2
"('clear', 3350.0)",2
"('clear', 3351.0)",1
"('clear', 3352.0)",1
"('clear', 3353.0)",1
"('clear', 3355.0)",2
"('clear', 3357.0)",2
"('clear', 3360.0)",3
"('clear', 3362.0)",1
"('clear', 3365.0)",2
"('clear', 3366.0)",1
"('clear', 3369.0)",1
"('clear', 3371.0)",1
"('clear', 3373.0)",1
"('clear', 3377.0)",2
"('clear', 3378.0)",2
"('clear', 3380.0)",1
"('clear', 3382.0)",1
"('clear', 3384.0)",1
"('clear', 3386.0)",1
"('clear', 3389.0)",2
"('clear', 3397.0)",1
"('clear', 3398.0)",1
"('clear', 3401.0)",1
"('clear', 3402.0)",1
"('clear', 3403.0)",2
"('clear', 3407.0)",2
"('clear', 3412.0)",1
"('clear', 3413.0)",1
"('clear', 3416.0)",1
"('clear', 3427.0)",1
"('clear', 3455.0)",1
"('clear', 3457.0)",1
"('clear', 3483.0)",1
"('clear', 3542.0)",1
"('clear', 3543.0)",6
"('clear', 3544.0)",5
"('clear', 3545.0)",1
"('clear', 3694.0)",1
"('clear', 3729.0)",1
"('clear', 3746.0)",4
