Activity,Count
"('clear', 570.0)",1
"('clear', 572.0)",1
"('clear', 576.0)",1
"('clear', 577.0)",1
"('clear', 581.0)",1
"('clear', 591.0)",13
"('clear', 616.0)",1
"('clear', 622.0)",1
"('clear', 625.0)",98
"('clear', 626.0)",168
"('clear', 627.0)",25
"('clear', 631.0)",47
"('clear', 632.0)",2
"('clear', 634.0)",18
"('clear', 635.0)",52
"('clear', 636.0)",8
"('clear', 638.0)",1
"('clear', 639.0)",2
"('clear', 640.0)",11
"('clear', 643.0)",91
"('clear', 644.0)",133
"('clear', 645.0)",1
"('clear', 647.0)",1
"('clear', 671.0)",1
"('clear', 673.0)",3
"('clear', 674.0)",10
"('clear', 675.0)",4
"('clear', 679.0)",27
"('clear', 680.0)",16
"('clear', 681.0)",23
"('clear', 682.0)",38
"('clear', 686.0)",2
"('clear', 687.0)",2
"('clear', 691.0)",18
"('clear', 692.0)",15
"('clear', 694.0)",2
"('clear', 718.0)",1
"('clear', 767.0)",1
"('clear', 785.0)",2
"('clear', 786.0)",2
"('clear', 789.0)",1
"('clear', 796.0)",1
"('clear', 823.0)",90
"('clear', 825.0)",55
"('clear', 826.0)",7
"('clear', 831.0)",2
"('clear', 832.0)",1
"('clear', 837.0)",1
"('clear', 849.0)",70
"('clear', 850.0)",14
"('clear', 868.0)",14
"('clear', 869.0)",1
"('clear', 871.0)",11
"('clear', 872.0)",183
"('clear', 974.0)",2
"('clear', 975.0)",33
"('clear', 976.0)",9
"('clear', 993.0)",81
"('clear', 994.0)",6
"('clear', 1011.0)",22
"('clear', 1012.0)",65
"('clear', 1015.0)",94
"('clear', 1023.0)",1
"('clear', 1024.0)",5
"('clear', 1051.0)",1
"('clear', 1060.0)",94
"('clear', 1061.0)",53
"('clear', 1064.0)",4
"('clear', 1065.0)",1
"('clear', 1247.0)",1
"('clear', 1249.0)",1
"('clear', 1887.0)",1
"('clear', 2987.0)",4
"('clear', 3038.0)",1
"('clear', 3232.0)",1
"('clear', 3711.0)",1
"('clear', 7113.0)",3
"('clear', 7256.0)",13
"('clear', 7257.0)",2
"('clear', 7305.0)",18
"('correction GFM17', 249.0)",1
"('correction GFM17', 1248.0)",1
"('correction GFM17', 1253.0)",1
"('correction GFM17', 1304.0)",1
"('correction GFM17', 1827.0)",1
"('correction GFM17', 3269.0)",1
"('correction GFM17', 4666.0)",1
"('correction GFM17', 5037.0)",1
"('correction GFM17', 5039.0)",1
"('correction GFM17', 6351.0)",1
"('correction GFM17', 6864.0)",3
"('correction GFM17', 6865.0)",2
"('correction GFM17', 6866.0)",2
"('create', 0.0)",1040
"('create', 1.0)",28220
"('create', 3.0)",1
"('create', 7.0)",1
"('create', 13.0)",2
"('create', 24.0)",3
"('create', 25.0)",2
"('create', 26.0)",1
"('create', 27.0)",1
"('create', 28.0)",2
"('create', 29.0)",1
"('create', 30.0)",3
"('create', 31.0)",5
"('create', 32.0)",2
"('create', 33.0)",1
"('create', 34.0)",2
"('create', 39.0)",1
"('create', 40.0)",1
"('create', 44.0)",1
"('create', 46.0)",1
"('create', 47.0)",3
"('create', 48.0)",1
"('create', 56.0)",1
"('create', 61.0)",2
"('create', 73.0)",1
"('create', 82.0)",1
"('create', 93.0)",1
"('create', 94.0)",4
"('create', 95.0)",1
"('create', 96.0)",4
"('create', 97.0)",2
"('create', 99.0)",6
"('create', 100.0)",3
"('create', 101.0)",2
"('create', 102.0)",5
"('create', 103.0)",1
"('create', 104.0)",1
"('create', 105.0)",4
"('create', 106.0)",3
"('create', 107.0)",3
"('create', 109.0)",44
"('create', 112.0)",1
"('create', 120.0)",1
"('create', 121.0)",1
"('create', 132.0)",1
"('create', 143.0)",1
"('create', 144.0)",2
"('create', 154.0)",1
"('create', 157.0)",12
"('create', 168.0)",1
"('create', 183.0)",1
"('create', 192.0)",1
"('create', 193.0)",1
"('create', 205.0)",9
"('create', 217.0)",3
"('create', 218.0)",2
"('create', 219.0)",2
"('create', 220.0)",2
"('create', 221.0)",1
"('create', 222.0)",2
"('create', 223.0)",8
"('create', 224.0)",2
"('create', 225.0)",3
"('create', 227.0)",1
"('create', 228.0)",1
"('create', 229.0)",2
"('create', 230.0)",1
"('create', 232.0)",1
"('create', 233.0)",4
"('create', 237.0)",2
"('create', 240.0)",1
"('create', 251.0)",1
"('create', 253.0)",18
"('create', 266.0)",1
"('create', 267.0)",1
"('create', 269.0)",1
"('create', 270.0)",3
"('create', 273.0)",2
"('create', 275.0)",2
"('create', 276.0)",1
"('create', 279.0)",1
"('create', 301.0)",17
"('create', 312.0)",1
"('create', 318.0)",2
"('create', 319.0)",1
"('create', 347.0)",1
"('create', 349.0)",16
"('create', 363.0)",1
"('create', 378.0)",1
"('create', 385.0)",1
"('create', 397.0)",7
"('create', 426.0)",2
"('create', 428.0)",1
"('create', 445.0)",10
"('create', 493.0)",5
"('create', 504.0)",1
"('create', 507.0)",1
"('create', 509.0)",2
"('create', 510.0)",4
"('create', 514.0)",2
"('create', 516.0)",2
"('create', 517.0)",2
"('create', 518.0)",1
"('create', 519.0)",1
"('create', 531.0)",1
"('create', 541.0)",3
"('create', 557.0)",3
"('create', 558.0)",2
"('create', 559.0)",1
"('create', 563.0)",1
"('create', 567.0)",1
"('create', 573.0)",1
"('create', 589.0)",1
"('create', 601.0)",1
"('create', 603.0)",1
"('create', 604.0)",1
"('create', 605.0)",2
"('create', 606.0)",1
"('create', 607.0)",2
"('create', 609.0)",1
"('create', 612.0)",1
"('create', 614.0)",1
"('create', 615.0)",2
"('create', 617.0)",2
"('create', 637.0)",1
"('create', 650.0)",1
"('create', 652.0)",1
"('create', 654.0)",3
"('create', 657.0)",1
"('create', 658.0)",1
"('create', 660.0)",2
"('create', 662.0)",1
"('create', 664.0)",1
"('create', 720.0)",1
"('create', 733.0)",1
"('create', 782.0)",3
"('create', 794.0)",1
"('create', 804.0)",1
"('create', 816.0)",1
"('create', 862.0)",1
"('create', 863.0)",1
"('create', 889.0)",1
"('create', 910.0)",1
"('create', 942.0)",1
"('create', 943.0)",1
"('create', 947.0)",1
"('create', 971.0)",2
"('create', 972.0)",1
"('create', 982.0)",2
"('create', 983.0)",2
"('create', 990.0)",2
"('create', 1006.0)",1
"('create', 1036.0)",1
"('create', 1038.0)",1
"('create', 1112.0)",1
"('create', 1235.0)",1
"('create', 1244.0)",1
"('create', 1292.0)",1
"('create', 1294.0)",1
"('create', 1379.0)",1
"('create', 1400.0)",1
"('create', 1476.0)",1
"('create', 1549.0)",1
"('create', 1736.0)",1
"('create', 2154.0)",1
"('create', 2360.0)",2
"('create', 2773.0)",1
"('decide', 1.0)",4105
"('decide', 2.0)",931
"('decide', 3.0)",518
"('decide', 4.0)",850
"('decide', 5.0)",1189
"('decide', 6.0)",616
"('decide', 7.0)",557
"('decide', 8.0)",660
"('decide', 9.0)",1521
"('decide', 10.0)",788
"('decide', 11.0)",352
"('decide', 12.0)",618
"('decide', 13.0)",920
"('decide', 14.0)",866
"('decide', 15.0)",812
"('decide', 16.0)",866
"('decide', 17.0)",1191
"('decide', 18.0)",780
"('decide', 19.0)",841
"('decide', 20.0)",319
"('decide', 21.0)",231
"('decide', 22.0)",230
"('decide', 23.0)",99
"('decide', 24.0)",211
"('decide', 25.0)",519
"('decide', 26.0)",335
"('decide', 27.0)",279
"('decide', 28.0)",310
"('decide', 29.0)",481
"('decide', 30.0)",1106
"('decide', 31.0)",1819
"('decide', 32.0)",1617
"('decide', 33.0)",1028
"('decide', 34.0)",1936
"('decide', 35.0)",1930
"('decide', 36.0)",1874
"('decide', 37.0)",2458
"('decide', 38.0)",2923
"('decide', 39.0)",2507
"('decide', 40.0)",2234
"('decide', 41.0)",1692
"('decide', 42.0)",2097
"('decide', 43.0)",1662
"('decide', 44.0)",1697
"('decide', 45.0)",2163
"('decide', 46.0)",1986
"('decide', 47.0)",1742
"('decide', 48.0)",1263
"('decide', 49.0)",1269
"('decide', 50.0)",996
"('decide', 51.0)",898
"('decide', 52.0)",844
"('decide', 53.0)",421
"('decide', 54.0)",638
"('decide', 55.0)",594
"('decide', 56.0)",209
"('decide', 57.0)",321
"('decide', 58.0)",168
"('decide', 59.0)",284
"('decide', 60.0)",36
"('decide', 63.0)",367
"('decide', 64.0)",445
"('decide', 65.0)",325
"('decide', 66.0)",220
"('decide', 67.0)",89
"('decide', 68.0)",24
"('decide', 69.0)",10
"('decide', 71.0)",32
"('decide', 72.0)",15
"('decide', 73.0)",10
"('decide', 74.0)",17
"('decide', 75.0)",13
"('decide', 76.0)",26
"('decide', 77.0)",26
"('decide', 78.0)",14
"('decide', 79.0)",166
"('decide', 80.0)",167
"('decide', 81.0)",189
"('decide', 82.0)",212
"('decide', 83.0)",274
"('decide', 84.0)",246
"('decide', 85.0)",239
"('decide', 86.0)",258
"('decide', 87.0)",771
"('decide', 88.0)",708
"('decide', 89.0)",718
"('decide', 90.0)",578
"('decide', 91.0)",273
"('decide', 92.0)",225
"('decide', 93.0)",220
"('decide', 94.0)",249
"('decide', 95.0)",234
"('decide', 96.0)",214
"('decide', 97.0)",80
"('decide', 98.0)",3
"('decide', 99.0)",1
"('decide', 106.0)",1
"('decide', 107.0)",6
"('decide', 108.0)",37
"('decide', 109.0)",223
"('decide', 110.0)",509
"('decide', 111.0)",731
"('decide', 112.0)",568
"('decide', 113.0)",500
"('decide', 114.0)",682
"('decide', 115.0)",685
"('decide', 116.0)",455
"('decide', 117.0)",849
"('decide', 118.0)",1010
"('decide', 119.0)",958
"('decide', 120.0)",602
"('decide', 121.0)",343
"('decide', 122.0)",434
"('decide', 123.0)",473
"('decide', 124.0)",371
"('decide', 125.0)",264
"('decide', 126.0)",287
"('decide', 127.0)",324
"('decide', 128.0)",276
"('decide', 129.0)",134
"('decide', 130.0)",47
"('decide', 131.0)",13
"('decide', 132.0)",1
"('decide', 133.0)",1
"('decide', 134.0)",2
"('decide', 135.0)",6
"('decide', 136.0)",1
"('decide', 137.0)",1
"('decide', 138.0)",7
"('decide', 139.0)",8
"('decide', 140.0)",4
"('decide', 141.0)",4
"('decide', 142.0)",3
"('decide', 143.0)",7
"('decide', 145.0)",2
"('decide', 147.0)",1
"('decide', 149.0)",1
"('decide', 150.0)",2
"('decide', 151.0)",2
"('decide', 152.0)",1
"('decide', 155.0)",1
"('decide', 157.0)",1
"('decide', 158.0)",1
"('decide', 160.0)",1
"('decide', 176.0)",3
"('decide', 177.0)",7
"('decide', 178.0)",15
"('decide', 179.0)",11
"('decide', 180.0)",1
"('decide', 181.0)",1
"('decide', 182.0)",2
"('decide', 183.0)",1
"('decide', 184.0)",2
"('decide', 185.0)",3
"('decide', 186.0)",2
"('decide', 187.0)",3
"('decide', 188.0)",1
"('decide', 189.0)",1
"('decide', 193.0)",1
"('decide', 194.0)",1
"('decide', 195.0)",2
"('decide', 199.0)",1
"('decide', 208.0)",2
"('decide', 224.0)",1
"('decide', 225.0)",1
"('decide', 226.0)",1
"('decide', 229.0)",1
"('decide', 232.0)",2
"('decide', 234.0)",1
"('decide', 235.0)",1
"('decide', 237.0)",1
"('decide', 239.0)",2
"('decide', 240.0)",1
"('decide', 243.0)",1
"('decide', 252.0)",1
"('decide', 276.0)",1
"('decide', 290.0)",1
"('decide', 294.0)",1
"('decide', 295.0)",2
"('decide', 297.0)",1
"('decide', 298.0)",3
"('decide', 299.0)",1
"('decide', 302.0)",1
"('decide', 304.0)",1
"('decide', 325.0)",1
"('decide', 326.0)",2
"('decide', 327.0)",11
"('decide', 328.0)",6
"('decide', 329.0)",7
"('decide', 330.0)",5
"('decide', 331.0)",10
"('decide', 332.0)",10
"('decide', 333.0)",11
"('decide', 334.0)",10
"('decide', 335.0)",7
"('decide', 336.0)",4
"('decide', 337.0)",15
"('decide', 338.0)",5
"('decide', 339.0)",3
"('decide', 340.0)",2
"('decide', 374.0)",1
"('decide', 376.0)",1
"('decide', 378.0)",1
"('decide', 381.0)",1
"('decide', 382.0)",1
"('decide', 383.0)",1
"('decide', 385.0)",2
"('decide', 419.0)",1
"('decide', 420.0)",1
"('decide', 421.0)",2
"('decide', 422.0)",1
"('decide', 423.0)",1
"('decide', 426.0)",1
"('decide', 428.0)",1
"('decide', 429.0)",1
"('decide', 431.0)",1
"('decide', 432.0)",1
"('decide', 434.0)",1
"('decide', 435.0)",1
"('decide', 436.0)",2
"('decide', 437.0)",3
"('decide', 444.0)",1
"('decide', 446.0)",1
"('decide', 458.0)",1
"('decide', 459.0)",2
"('decide', 461.0)",1
"('decide', 465.0)",1
"('decide', 475.0)",1
"('decide', 491.0)",1
"('decide', 492.0)",2
"('decide', 523.0)",1
"('decide', 527.0)",1
"('decide', 585.0)",1
"('decide', 663.0)",1
"('decide', 665.0)",1
"('decide', 669.0)",1
"('decide', 703.0)",1
"('decide', 712.0)",2
"('decide', 717.0)",1
"('decide', 756.0)",1
"('decide', 765.0)",1
"('decide', 811.0)",2
"('decide', 848.0)",1
"('decide', 855.0)",1
"('decide', 867.0)",1
"('decide', 868.0)",1
"('decide', 906.0)",1
"('decide', 924.0)",1
"('decide', 948.0)",5
"('decide', 949.0)",1
"('decide', 964.0)",2
"('decide', 986.0)",1
"('decide', 989.0)",1
"('decide', 1005.0)",1
"('decide', 1006.0)",2
"('decide', 1007.0)",1
"('decide', 1055.0)",1
"('decide', 1063.0)",1
"('decide', 1092.0)",1
"('decide', 1102.0)",1
"('decide', 1195.0)",1
"('decide', 1206.0)",1
"('decide', 1291.0)",1
"('decide', 1393.0)",1
"('decide', 1399.0)",1
"('decide', 1578.0)",1
"('decide', 1771.0)",1
"('decide', 1779.0)",1
"('decide', 3026.0)",1
"('decide', 8018.0)",1
"('discard', 1.0)",44
"('discard', 2.0)",2
"('discard', 5.0)",1
"('discard', 273.0)",1
"('discard', 291.0)",1
"('discard', 467.0)",1
"('discard', 476.0)",1
"('discard', 945.0)",1
"('discard', 1090.0)",1
"('discard', 2277.0)",1
"('discard', 4377.0)",1
"('finish editing', 0.0)",43787
"('finish editing', 1.0)",43805
"('finish editing', 2.0)",1341
"('finish editing', 3.0)",1276
"('finish editing', 4.0)",909
"('finish editing', 5.0)",376
"('finish editing', 6.0)",354
"('finish editing', 7.0)",470
"('finish editing', 8.0)",24
"('finish editing', 9.0)",18
"('finish editing', 10.0)",15
"('finish editing', 11.0)",18
"('finish editing', 12.0)",23
"('finish editing', 13.0)",15
"('finish editing', 14.0)",5
"('finish editing', 15.0)",5
"('finish editing', 16.0)",8
"('finish editing', 17.0)",8
"('finish editing', 18.0)",2
"('finish editing', 19.0)",1
"('finish editing', 21.0)",1
"('finish editing', 22.0)",3
"('finish editing', 23.0)",1
"('finish editing', 24.0)",3
"('finish editing', 25.0)",1
"('finish editing', 26.0)",8
"('finish editing', 27.0)",11
"('finish editing', 28.0)",6
"('finish editing', 29.0)",5
"('finish editing', 30.0)",4
"('finish editing', 31.0)",19
"('finish editing', 32.0)",21
"('finish editing', 33.0)",15
"('finish editing', 34.0)",23
"('finish editing', 35.0)",12
"('finish editing', 36.0)",21
"('finish editing', 37.0)",14
"('finish editing', 38.0)",21
"('finish editing', 39.0)",22
"('finish editing', 40.0)",31
"('finish editing', 41.0)",28
"('finish editing', 42.0)",23
"('finish editing', 43.0)",26
"('finish editing', 44.0)",19
"('finish editing', 45.0)",493
"('finish editing', 46.0)",1607
"('finish editing', 47.0)",27
"('finish editing', 48.0)",24
"('finish editing', 49.0)",15
"('finish editing', 50.0)",16
"('finish editing', 51.0)",22
"('finish editing', 52.0)",13
"('finish editing', 53.0)",14
"('finish editing', 54.0)",12
"('finish editing', 55.0)",12
"('finish editing', 56.0)",6
"('finish editing', 57.0)",6
"('finish editing', 58.0)",5
"('finish editing', 59.0)",6
"('finish editing', 60.0)",7
"('finish editing', 61.0)",2
"('finish editing', 62.0)",3
"('finish editing', 64.0)",3
"('finish editing', 65.0)",4
"('finish editing', 66.0)",2
"('finish editing', 68.0)",1
"('finish editing', 73.0)",3
"('finish editing', 74.0)",1
"('finish editing', 79.0)",1
"('finish editing', 80.0)",1
"('finish editing', 81.0)",1
"('finish editing', 82.0)",5
"('finish editing', 83.0)",4
"('finish editing', 84.0)",14
"('finish editing', 85.0)",7
"('finish editing', 86.0)",13
"('finish editing', 87.0)",13
"('finish editing', 88.0)",11
"('finish editing', 89.0)",5
"('finish editing', 90.0)",8
"('finish editing', 91.0)",15
"('finish editing', 92.0)",13
"('finish editing', 93.0)",15
"('finish editing', 94.0)",9
"('finish editing', 95.0)",5
"('finish editing', 96.0)",14
"('finish editing', 97.0)",9
"('finish editing', 98.0)",3
"('finish editing', 99.0)",12
"('finish editing', 100.0)",11
"('finish editing', 101.0)",6
"('finish editing', 102.0)",10
"('finish editing', 103.0)",9
"('finish editing', 104.0)",2
"('finish editing', 105.0)",7
"('finish editing', 106.0)",3
"('finish editing', 107.0)",2
"('finish editing', 108.0)",1
"('finish editing', 109.0)",3
"('finish editing', 110.0)",6
"('finish editing', 111.0)",6
"('finish editing', 112.0)",1
"('finish editing', 114.0)",1
"('finish editing', 115.0)",2
"('finish editing', 116.0)",1
"('finish editing', 117.0)",1
"('finish editing', 118.0)",6
"('finish editing', 119.0)",3
"('finish editing', 120.0)",2
"('finish editing', 121.0)",4
"('finish editing', 124.0)",5
"('finish editing', 125.0)",12
"('finish editing', 126.0)",4
"('finish editing', 127.0)",2
"('finish editing', 128.0)",3
"('finish editing', 129.0)",1
"('finish editing', 130.0)",6
"('finish editing', 131.0)",1926
"('finish editing', 132.0)",1
"('finish editing', 133.0)",2
"('finish editing', 134.0)",3
"('finish editing', 135.0)",6
"('finish editing', 136.0)",6
"('finish editing', 137.0)",5
"('finish editing', 138.0)",240
"('finish editing', 139.0)",10
"('finish editing', 140.0)",4
"('finish editing', 141.0)",6
"('finish editing', 142.0)",8
"('finish editing', 143.0)",12
"('finish editing', 144.0)",13
"('finish editing', 145.0)",18
"('finish editing', 146.0)",12
"('finish editing', 147.0)",9
"('finish editing', 148.0)",7
"('finish editing', 149.0)",8
"('finish editing', 150.0)",7
"('finish editing', 151.0)",12
"('finish editing', 152.0)",8
"('finish editing', 153.0)",4
"('finish editing', 154.0)",19
"('finish editing', 155.0)",2
"('finish editing', 156.0)",5
"('finish editing', 157.0)",3
"('finish editing', 158.0)",2
"('finish editing', 160.0)",1
"('finish editing', 161.0)",1
"('finish editing', 162.0)",1
"('finish editing', 167.0)",1
"('finish editing', 168.0)",1
"('finish editing', 170.0)",1
"('finish editing', 171.0)",1
"('finish editing', 172.0)",1
"('finish editing', 173.0)",1
"('finish editing', 174.0)",2
"('finish editing', 176.0)",1
"('finish editing', 177.0)",5
"('finish editing', 178.0)",2
"('finish editing', 179.0)",1
"('finish editing', 180.0)",3
"('finish editing', 181.0)",1
"('finish editing', 182.0)",5
"('finish editing', 183.0)",2
"('finish editing', 184.0)",3
"('finish editing', 185.0)",4
"('finish editing', 186.0)",8
"('finish editing', 187.0)",8
"('finish editing', 188.0)",5
"('finish editing', 189.0)",12
"('finish editing', 190.0)",11
"('finish editing', 191.0)",11
"('finish editing', 192.0)",16
"('finish editing', 193.0)",10
"('finish editing', 194.0)",5
"('finish editing', 195.0)",15
"('finish editing', 196.0)",5
"('finish editing', 197.0)",6
"('finish editing', 198.0)",5
"('finish editing', 199.0)",6
"('finish editing', 200.0)",2
"('finish editing', 201.0)",5
"('finish editing', 202.0)",2
"('finish editing', 203.0)",1
"('finish editing', 204.0)",2
"('finish editing', 205.0)",1
"('finish editing', 206.0)",3
"('finish editing', 207.0)",1
"('finish editing', 208.0)",2
"('finish editing', 214.0)",1
"('finish editing', 216.0)",1
"('finish editing', 219.0)",1
"('finish editing', 220.0)",2
"('finish editing', 221.0)",1
"('finish editing', 222.0)",2
"('finish editing', 223.0)",1
"('finish editing', 224.0)",2
"('finish editing', 225.0)",3
"('finish editing', 226.0)",2
"('finish editing', 227.0)",4
"('finish editing', 228.0)",1
"('finish editing', 229.0)",3
"('finish editing', 230.0)",2
"('finish editing', 231.0)",1
"('finish editing', 233.0)",5
"('finish editing', 234.0)",4
"('finish editing', 235.0)",6
"('finish editing', 236.0)",2
"('finish editing', 237.0)",4
"('finish editing', 238.0)",5
"('finish editing', 239.0)",7
"('finish editing', 240.0)",4
"('finish editing', 241.0)",7
"('finish editing', 242.0)",4
"('finish editing', 243.0)",7
"('finish editing', 244.0)",3
"('finish editing', 245.0)",2
"('finish editing', 246.0)",8
"('finish editing', 247.0)",1
"('finish editing', 248.0)",4
"('finish editing', 249.0)",5
"('finish editing', 250.0)",1
"('finish editing', 251.0)",1
"('finish editing', 252.0)",3
"('finish editing', 253.0)",3
"('finish editing', 255.0)",6
"('finish editing', 256.0)",4
"('finish editing', 257.0)",1
"('finish editing', 260.0)",1
"('finish editing', 265.0)",1
"('finish editing', 269.0)",1
"('finish editing', 270.0)",2
"('finish editing', 272.0)",4
"('finish editing', 273.0)",1
"('finish editing', 274.0)",5
"('finish editing', 275.0)",7
"('finish editing', 276.0)",9
"('finish editing', 277.0)",14
"('finish editing', 278.0)",3
"('finish editing', 279.0)",2
"('finish editing', 280.0)",3
"('finish editing', 281.0)",5
"('finish editing', 282.0)",7
"('finish editing', 283.0)",1
"('finish editing', 284.0)",5
"('finish editing', 285.0)",6
"('finish editing', 286.0)",8
"('finish editing', 287.0)",4
"('finish editing', 288.0)",5
"('finish editing', 289.0)",6
"('finish editing', 290.0)",7
"('finish editing', 291.0)",2
"('finish editing', 292.0)",7
"('finish editing', 293.0)",4
"('finish editing', 294.0)",3
"('finish editing', 295.0)",5
"('finish editing', 296.0)",4
"('finish editing', 297.0)",5
"('finish editing', 298.0)",4
"('finish editing', 299.0)",5
"('finish editing', 300.0)",4
"('finish editing', 301.0)",5
"('finish editing', 302.0)",1
"('finish editing', 303.0)",2
"('finish editing', 304.0)",1
"('finish editing', 305.0)",1
"('finish editing', 306.0)",1
"('finish editing', 309.0)",1
"('finish editing', 310.0)",1
"('finish editing', 312.0)",3
"('finish editing', 314.0)",3
"('finish editing', 315.0)",1
"('finish editing', 316.0)",4
"('finish editing', 317.0)",2
"('finish editing', 318.0)",1
"('finish editing', 319.0)",1
"('finish editing', 320.0)",4
"('finish editing', 321.0)",1
"('finish editing', 322.0)",5
"('finish editing', 323.0)",6
"('finish editing', 324.0)",1
"('finish editing', 325.0)",1
"('finish editing', 326.0)",5
"('finish editing', 327.0)",8
"('finish editing', 328.0)",3
"('finish editing', 329.0)",3
"('finish editing', 330.0)",6
"('finish editing', 331.0)",4
"('finish editing', 332.0)",3
"('finish editing', 333.0)",5
"('finish editing', 334.0)",3
"('finish editing', 335.0)",10
"('finish editing', 336.0)",7
"('finish editing', 337.0)",3
"('finish editing', 338.0)",11
"('finish editing', 339.0)",10
"('finish editing', 340.0)",6
"('finish editing', 341.0)",7
"('finish editing', 342.0)",4
"('finish editing', 343.0)",8
"('finish editing', 344.0)",2
"('finish editing', 345.0)",1
"('finish editing', 346.0)",11
"('finish editing', 347.0)",3
"('finish editing', 348.0)",1
"('finish editing', 349.0)",2
"('finish editing', 352.0)",5
"('finish editing', 353.0)",4
"('finish editing', 354.0)",1
"('finish editing', 358.0)",3
"('finish editing', 359.0)",16
"('finish editing', 360.0)",29
"('finish editing', 361.0)",6
"('finish editing', 363.0)",59
"('finish editing', 364.0)",23
"('finish editing', 366.0)",1
"('finish editing', 367.0)",2
"('finish editing', 368.0)",2
"('finish editing', 369.0)",1
"('finish editing', 372.0)",1
"('finish editing', 373.0)",1
"('finish editing', 374.0)",4
"('finish editing', 375.0)",3
"('finish editing', 376.0)",5
"('finish editing', 377.0)",2
"('finish editing', 378.0)",6
"('finish editing', 379.0)",3
"('finish editing', 380.0)",5
"('finish editing', 381.0)",9
"('finish editing', 382.0)",3
"('finish editing', 383.0)",1
"('finish editing', 384.0)",5
"('finish editing', 385.0)",7
"('finish editing', 386.0)",4
"('finish editing', 387.0)",2
"('finish editing', 388.0)",4
"('finish editing', 389.0)",4
"('finish editing', 390.0)",2
"('finish editing', 391.0)",1
"('finish editing', 392.0)",4
"('finish editing', 393.0)",5
"('finish editing', 394.0)",2
"('finish editing', 395.0)",2
"('finish editing', 396.0)",3
"('finish editing', 397.0)",5
"('finish editing', 398.0)",1
"('finish editing', 400.0)",3
"('finish editing', 402.0)",8
"('finish editing', 403.0)",7
"('finish editing', 404.0)",2
"('finish editing', 406.0)",7
"('finish editing', 407.0)",5
"('finish editing', 408.0)",3
"('finish editing', 409.0)",1
"('finish editing', 410.0)",1
"('finish editing', 417.0)",3
"('finish editing', 418.0)",1
"('finish editing', 420.0)",1
"('finish editing', 421.0)",1
"('finish editing', 422.0)",1
"('finish editing', 423.0)",5
"('finish editing', 424.0)",3
"('finish editing', 425.0)",2
"('finish editing', 426.0)",4
"('finish editing', 427.0)",1
"('finish editing', 428.0)",2
"('finish editing', 429.0)",3
"('finish editing', 430.0)",3
"('finish editing', 431.0)",1
"('finish editing', 432.0)",3
"('finish editing', 433.0)",2
"('finish editing', 434.0)",1
"('finish editing', 435.0)",1
"('finish editing', 436.0)",2
"('finish editing', 437.0)",3
"('finish editing', 438.0)",1
"('finish editing', 441.0)",3
"('finish editing', 442.0)",1
"('finish editing', 443.0)",4
"('finish editing', 444.0)",2
"('finish editing', 445.0)",2
"('finish editing', 446.0)",1
"('finish editing', 447.0)",1
"('finish editing', 448.0)",1
"('finish editing', 453.0)",1
"('finish editing', 455.0)",1
"('finish editing', 456.0)",3
"('finish editing', 457.0)",1
"('finish editing', 458.0)",4
"('finish editing', 459.0)",1
"('finish editing', 460.0)",4
"('finish editing', 461.0)",1
"('finish editing', 464.0)",5
"('finish editing', 465.0)",4
"('finish editing', 466.0)",3
"('finish editing', 467.0)",1
"('finish editing', 468.0)",2
"('finish editing', 469.0)",1
"('finish editing', 470.0)",2
"('finish editing', 472.0)",2
"('finish editing', 473.0)",3
"('finish editing', 474.0)",3
"('finish editing', 475.0)",4
"('finish editing', 476.0)",2
"('finish editing', 478.0)",8
"('finish editing', 479.0)",4
"('finish editing', 480.0)",1
"('finish editing', 481.0)",1
"('finish editing', 482.0)",1
"('finish editing', 483.0)",2
"('finish editing', 484.0)",2
"('finish editing', 485.0)",4
"('finish editing', 486.0)",4
"('finish editing', 488.0)",3
"('finish editing', 489.0)",3
"('finish editing', 490.0)",1
"('finish editing', 492.0)",1
"('finish editing', 493.0)",1
"('finish editing', 494.0)",2
"('finish editing', 496.0)",2
"('finish editing', 497.0)",2
"('finish editing', 500.0)",1
"('finish editing', 501.0)",1
"('finish editing', 502.0)",1
"('finish editing', 505.0)",1
"('finish editing', 507.0)",2
"('finish editing', 508.0)",3
"('finish editing', 509.0)",3
"('finish editing', 510.0)",1
"('finish editing', 511.0)",2
"('finish editing', 513.0)",1
"('finish editing', 514.0)",2
"('finish editing', 516.0)",2
"('finish editing', 518.0)",1
"('finish editing', 519.0)",3
"('finish editing', 520.0)",3
"('finish editing', 521.0)",1
"('finish editing', 522.0)",1
"('finish editing', 524.0)",2
"('finish editing', 525.0)",3
"('finish editing', 526.0)",1
"('finish editing', 527.0)",2
"('finish editing', 528.0)",2
"('finish editing', 529.0)",2
"('finish editing', 532.0)",3
"('finish editing', 533.0)",2
"('finish editing', 534.0)",1
"('finish editing', 536.0)",2
"('finish editing', 537.0)",2
"('finish editing', 538.0)",2
"('finish editing', 539.0)",2
"('finish editing', 541.0)",2
"('finish editing', 544.0)",1
"('finish editing', 545.0)",2
"('finish editing', 546.0)",1
"('finish editing', 550.0)",1
"('finish editing', 552.0)",5
"('finish editing', 553.0)",1
"('finish editing', 554.0)",1
"('finish editing', 556.0)",1
"('finish editing', 557.0)",1
"('finish editing', 563.0)",1
"('finish editing', 566.0)",1
"('finish editing', 569.0)",3
"('finish editing', 572.0)",4
