Activity,Count
"('CRP', 1975.0)",1
"('CRP', 1976.0)",1
"('CRP', 1979.0)",1
"('CRP', 1981.0)",1
"('CRP', 1988.0)",1
"('CRP', 2001.0)",1
"('CRP', 2007.0)",1
"('CRP', 2011.0)",1
"('CRP', 2044.0)",1
"('CRP', 2047.0)",1
"('CRP', 2052.0)",1
"('CRP', 2057.0)",1
"('CRP', 2078.0)",1
"('CRP', 2079.0)",1
"('CRP', 2082.0)",1
"('CRP', 2099.0)",1
"('CRP', 2100.0)",1
"('CRP', 2115.0)",1
"('CRP', 2122.0)",1
"('CRP', 2123.0)",1
"('CRP', 2128.0)",1
"('CRP', 2129.0)",1
"('CRP', 2131.0)",1
"('CRP', 2135.0)",1
"('CRP', 2143.0)",1
"('CRP', 2151.0)",1
"('CRP', 2153.0)",1
"('CRP', 2160.0)",1
"('CRP', 2162.0)",1
"('CRP', 2177.0)",1
"('CRP', 2183.0)",1
"('CRP', 2194.0)",1
"('CRP', 2203.0)",1
"('CRP', 2220.0)",1
"('CRP', 2228.0)",1
"('CRP', 2246.0)",1
"('CRP', 2253.0)",1
"('CRP', 2268.0)",1
"('CRP', 2270.0)",1
"('CRP', 2275.0)",1
"('CRP', 2276.0)",1
"('CRP', 2286.0)",1
"('CRP', 2300.0)",1
"('CRP', 2305.0)",1
"('CRP', 2340.0)",1
"('CRP', 2364.0)",1
"('CRP', 2368.0)",1
"('CRP', 2385.0)",1
"('CRP', 2388.0)",1
"('CRP', 2391.0)",1
"('CRP', 2405.0)",1
"('CRP', 2407.0)",1
"('CRP', 2423.0)",1
"('CRP', 2426.0)",1
"('CRP', 2430.0)",1
"('CRP', 2437.0)",1
"('CRP', 2444.0)",1
"('CRP', 2453.0)",1
"('CRP', 2454.0)",1
"('CRP', 2470.0)",1
"('CRP', 2474.0)",1
"('CRP', 2481.0)",1
"('CRP', 2485.0)",1
"('CRP', 2490.0)",2
"('CRP', 2494.0)",1
"('CRP', 2495.0)",1
"('CRP', 2498.0)",1
"('CRP', 2499.0)",1
"('CRP', 2504.0)",1
"('CRP', 2505.0)",1
"('CRP', 2520.0)",10
"('CRP', 2532.0)",1
"('CRP', 2543.0)",1
"('CRP', 2545.0)",1
"('CRP', 2549.0)",1
"('CRP', 2550.0)",2
"('CRP', 2567.0)",1
"('CRP', 2578.0)",1
"('CRP', 2583.0)",1
"('CRP', 2590.0)",1
"('CRP', 2603.0)",1
"('CRP', 2629.0)",1
"('CRP', 2638.0)",1
"('CRP', 2640.0)",1
"('CRP', 2644.0)",1
"('CRP', 2650.0)",1
"('CRP', 2655.0)",1
"('CRP', 2664.0)",1
"('CRP', 2666.0)",1
"('CRP', 2670.0)",1
"('CRP', 2682.0)",1
"('CRP', 2684.0)",1
"('CRP', 2685.0)",2
"('CRP', 2700.0)",14
"('CRP', 2709.0)",1
"('CRP', 2710.0)",1
"('CRP', 2731.0)",1
"('CRP', 2760.0)",1
"('CRP', 2812.0)",1
"('CRP', 2820.0)",1
"('CRP', 2841.0)",1
"('CRP', 2865.0)",1
"('CRP', 2880.0)",119
"('CRP', 2921.0)",1
"('CRP', 2938.0)",1
"('CRP', 2959.0)",1
"('CRP', 3002.0)",1
"('CRP', 3010.0)",1
"('CRP', 3028.0)",1
"('CRP', 3034.0)",1
"('CRP', 3048.0)",1
"('CRP', 3060.0)",4
"('CRP', 3061.0)",1
"('CRP', 3086.0)",1
"('CRP', 3140.0)",1
"('CRP', 3174.0)",1
"('CRP', 3183.0)",1
"('CRP', 3203.0)",1
"('CRP', 3240.0)",4
"('CRP', 3320.0)",1
"('CRP', 3358.0)",1
"('CRP', 3397.0)",1
"('CRP', 3460.0)",1
"('CRP', 3480.0)",1
"('CRP', 3481.0)",1
"('CRP', 3514.0)",1
"('CRP', 3532.0)",1
"('CRP', 3540.0)",1
"('CRP', 3591.0)",1
"('CRP', 3626.0)",1
"('CRP', 3627.0)",1
"('CRP', 3638.0)",1
"('CRP', 3642.0)",1
"('CRP', 3646.0)",1
"('CRP', 3677.0)",1
"('CRP', 3707.0)",1
"('CRP', 3754.0)",1
"('CRP', 3780.0)",2
"('CRP', 3885.0)",1
"('CRP', 3900.0)",1
"('CRP', 3914.0)",1
"('CRP', 3948.0)",1
"('CRP', 3960.0)",4
"('CRP', 3974.0)",1
"('CRP', 4003.0)",1
"('CRP', 4006.0)",1
"('CRP', 4028.0)",1
"('CRP', 4069.0)",1
"('CRP', 4102.0)",1
"('CRP', 4140.0)",6
"('CRP', 4146.0)",1
"('CRP', 4171.0)",1
"('CRP', 4258.0)",1
"('CRP', 4260.0)",1
"('CRP', 4309.0)",1
"('CRP', 4320.0)",52
"('CRP', 4500.0)",5
"('CRP', 4591.0)",1
"('CRP', 4662.0)",1
"('CRP', 4776.0)",1
"('CRP', 4812.0)",1
"('CRP', 4830.0)",1
"('CRP', 4831.0)",1
"('CRP', 4839.0)",1
"('CRP', 4843.0)",1
"('CRP', 5013.0)",1
"('CRP', 5310.0)",1
"('CRP', 5370.0)",2
"('CRP', 5400.0)",2
"('CRP', 5530.0)",1
"('CRP', 5580.0)",3
"('CRP', 5590.0)",1
"('CRP', 5700.0)",1
"('CRP', 5760.0)",18
"('CRP', 5820.0)",1
"('CRP', 5826.0)",1
"('CRP', 5836.0)",1
"('CRP', 6057.0)",1
"('CRP', 6120.0)",1
"('CRP', 6138.0)",1
"('CRP', 6257.0)",1
"('CRP', 6780.0)",1
"('CRP', 6840.0)",1
"('CRP', 6892.0)",1
"('CRP', 6981.0)",1
"('CRP', 7040.0)",1
"('CRP', 7200.0)",7
"('CRP', 7380.0)",1
"('CRP', 8100.0)",1
"('CRP', 8160.0)",1
"('CRP', 8460.0)",1
"('CRP', 8640.0)",5
"('CRP', 8820.0)",1
"('CRP', 9420.0)",1
"('CRP', 9900.0)",1
"('CRP', 10080.0)",1
"('CRP', 10093.0)",1
"('CRP', 11185.0)",1
"('CRP', 11234.0)",1
"('CRP', 11520.0)",1
"('CRP', 12960.0)",1
"('CRP', 14400.0)",1
"('CRP', 14580.0)",1
"('ER Registration', 0.0)",994
"('ER Registration', 1.0)",4
"('ER Registration', 2.0)",4
"('ER Registration', 3.0)",3
"('ER Registration', 4.0)",1
"('ER Registration', 5.0)",3
"('ER Registration', 10.0)",1
"('ER Registration', 12.0)",1
"('ER Registration', 13.0)",1
"('ER Registration', 14.0)",1
"('ER Registration', 15.0)",1
"('ER Registration', 19.0)",1
"('ER Registration', 23.0)",1
"('ER Registration', 25.0)",1
"('ER Registration', 32.0)",1
"('ER Registration', 43.0)",1
"('ER Registration', 53.0)",1
"('ER Registration', 55.0)",1
"('ER Registration', 58.0)",1
"('ER Registration', 98.0)",1
"('ER Registration', 107.0)",1
"('ER Registration', 142.0)",1
"('ER Registration', 177.0)",1
"('ER Registration', 186.0)",1
"('ER Registration', 196.0)",1
"('ER Registration', 229.0)",1
"('ER Registration', 239.0)",1
"('ER Registration', 279.0)",1
"('ER Registration', 308.0)",1
"('ER Registration', 314.0)",1
"('ER Registration', 338.0)",1
"('ER Registration', 341.0)",1
"('ER Registration', 354.0)",1
"('ER Registration', 374.0)",1
"('ER Registration', 380.0)",1
"('ER Registration', 386.0)",1
"('ER Registration', 397.0)",1
"('ER Registration', 429.0)",1
"('ER Registration', 432.0)",1
"('ER Registration', 460.0)",1
"('ER Registration', 592.0)",1
"('ER Registration', 604.0)",1
"('ER Registration', 645.0)",1
"('ER Registration', 658.0)",1
"('ER Registration', 741.0)",1
"('ER Registration', 783.0)",1
"('ER Sepsis Triage', 0.0)",7
"('ER Sepsis Triage', 1.0)",713
"('ER Sepsis Triage', 2.0)",89
"('ER Sepsis Triage', 3.0)",26
"('ER Sepsis Triage', 4.0)",21
"('ER Sepsis Triage', 5.0)",12
"('ER Sepsis Triage', 6.0)",11
"('ER Sepsis Triage', 7.0)",12
"('ER Sepsis Triage', 8.0)",11
"('ER Sepsis Triage', 9.0)",15
"('ER Sepsis Triage', 10.0)",10
"('ER Sepsis Triage', 11.0)",9
"('ER Sepsis Triage', 12.0)",6
"('ER Sepsis Triage', 13.0)",3
"('ER Sepsis Triage', 14.0)",5
"('ER Sepsis Triage', 15.0)",4
"('ER Sepsis Triage', 16.0)",3
"('ER Sepsis Triage', 17.0)",4
"('ER Sepsis Triage', 18.0)",4
"('ER Sepsis Triage', 19.0)",3
"('ER Sepsis Triage', 20.0)",2
"('ER Sepsis Triage', 21.0)",4
"('ER Sepsis Triage', 22.0)",3
"('ER Sepsis Triage', 23.0)",2
"('ER Sepsis Triage', 24.0)",2
"('ER Sepsis Triage', 25.0)",1
"('ER Sepsis Triage', 27.0)",3
"('ER Sepsis Triage', 28.0)",3
"('ER Sepsis Triage', 30.0)",2
"('ER Sepsis Triage', 31.0)",3
"('ER Sepsis Triage', 32.0)",1
"('ER Sepsis Triage', 33.0)",2
"('ER Sepsis Triage', 34.0)",1
"('ER Sepsis Triage', 35.0)",2
"('ER Sepsis Triage', 37.0)",3
"('ER Sepsis Triage', 38.0)",1
"('ER Sepsis Triage', 40.0)",1
"('ER Sepsis Triage', 45.0)",1
"('ER Sepsis Triage', 49.0)",1
"('ER Sepsis Triage', 51.0)",1
"('ER Sepsis Triage', 52.0)",1
"('ER Sepsis Triage', 53.0)",1
"('ER Sepsis Triage', 56.0)",2
"('ER Sepsis Triage', 57.0)",2
"('ER Sepsis Triage', 60.0)",3
"('ER Sepsis Triage', 65.0)",1
"('ER Sepsis Triage', 66.0)",1
"('ER Sepsis Triage', 67.0)",1
"('ER Sepsis Triage', 68.0)",1
"('ER Sepsis Triage', 69.0)",1
"('ER Sepsis Triage', 78.0)",1
"('ER Sepsis Triage', 79.0)",1
"('ER Sepsis Triage', 84.0)",1
"('ER Sepsis Triage', 87.0)",1
"('ER Sepsis Triage', 93.0)",1
"('ER Sepsis Triage', 97.0)",1
"('ER Sepsis Triage', 98.0)",1
"('ER Sepsis Triage', 101.0)",1
"('ER Sepsis Triage', 106.0)",1
"('ER Sepsis Triage', 113.0)",1
"('ER Sepsis Triage', 114.0)",1
"('ER Sepsis Triage', 119.0)",1
"('ER Sepsis Triage', 125.0)",1
"('ER Sepsis Triage', 126.0)",1
"('ER Sepsis Triage', 141.0)",1
"('ER Sepsis Triage', 143.0)",1
"('ER Sepsis Triage', 146.0)",1
"('ER Sepsis Triage', 154.0)",1
"('ER Sepsis Triage', 159.0)",2
"('ER Sepsis Triage', 208.0)",1
"('ER Sepsis Triage', 217.0)",1
"('ER Sepsis Triage', 237.0)",1
"('ER Sepsis Triage', 242.0)",1
"('ER Sepsis Triage', 301.0)",1
"('ER Sepsis Triage', 557.0)",1
"('ER Sepsis Triage', 674.0)",1
"('ER Triage', 0.0)",6
"('ER Triage', 1.0)",26
"('ER Triage', 2.0)",97
"('ER Triage', 3.0)",89
"('ER Triage', 4.0)",72
"('ER Triage', 5.0)",69
"('ER Triage', 6.0)",74
"('ER Triage', 7.0)",58
"('ER Triage', 8.0)",57
"('ER Triage', 9.0)",55
"('ER Triage', 10.0)",57
"('ER Triage', 11.0)",39
"('ER Triage', 12.0)",36
"('ER Triage', 13.0)",32
"('ER Triage', 14.0)",35
"('ER Triage', 15.0)",18
"('ER Triage', 16.0)",26
"('ER Triage', 17.0)",26
"('ER Triage', 18.0)",13
"('ER Triage', 19.0)",18
"('ER Triage', 20.0)",18
"('ER Triage', 21.0)",13
"('ER Triage', 22.0)",14
"('ER Triage', 23.0)",14
"('ER Triage', 24.0)",12
"('ER Triage', 25.0)",7
"('ER Triage', 26.0)",7
"('ER Triage', 27.0)",4
"('ER Triage', 28.0)",4
"('ER Triage', 29.0)",5
"('ER Triage', 30.0)",6
"('ER Triage', 31.0)",4
"('ER Triage', 32.0)",5
"('ER Triage', 33.0)",5
"('ER Triage', 34.0)",2
"('ER Triage', 35.0)",1
"('ER Triage', 36.0)",4
"('ER Triage', 37.0)",2
"('ER Triage', 38.0)",1
"('ER Triage', 39.0)",3
"('ER Triage', 41.0)",2
"('ER Triage', 43.0)",1
"('ER Triage', 44.0)",1
"('ER Triage', 45.0)",2
"('ER Triage', 46.0)",1
"('ER Triage', 47.0)",1
"('ER Triage', 49.0)",1
"('ER Triage', 50.0)",1
"('ER Triage', 52.0)",1
"('ER Triage', 56.0)",1
"('ER Triage', 57.0)",1
"('ER Triage', 59.0)",1
"('ER Triage', 62.0)",1
"('ER Triage', 81.0)",1
"('ER Triage', 88.0)",1
"('ER Triage', 1893.0)",1
"('IV Antibiotics', 0.0)",23
"('IV Antibiotics', 1.0)",402
"('IV Antibiotics', 2.0)",14
"('IV Antibiotics', 3.0)",7
"('IV Antibiotics', 4.0)",7
"('IV Antibiotics', 5.0)",13
"('IV Antibiotics', 6.0)",8
"('IV Antibiotics', 7.0)",9
"('IV Antibiotics', 8.0)",10
"('IV Antibiotics', 9.0)",4
"('IV Antibiotics', 10.0)",15
"('IV Antibiotics', 11.0)",4
"('IV Antibiotics', 12.0)",2
"('IV Antibiotics', 13.0)",3
"('IV Antibiotics', 14.0)",4
"('IV Antibiotics', 15.0)",7
"('IV Antibiotics', 16.0)",2
"('IV Antibiotics', 17.0)",2
"('IV Antibiotics', 18.0)",3
"('IV Antibiotics', 19.0)",5
"('IV Antibiotics', 20.0)",4
"('IV Antibiotics', 21.0)",3
"('IV Antibiotics', 23.0)",2
"('IV Antibiotics', 24.0)",2
"('IV Antibiotics', 25.0)",2
"('IV Antibiotics', 26.0)",1
"('IV Antibiotics', 27.0)",2
"('IV Antibiotics', 28.0)",4
"('IV Antibiotics', 29.0)",1
"('IV Antibiotics', 30.0)",6
"('IV Antibiotics', 31.0)",6
"('IV Antibiotics', 32.0)",1
"('IV Antibiotics', 33.0)",3
"('IV Antibiotics', 34.0)",1
"('IV Antibiotics', 35.0)",2
"('IV Antibiotics', 37.0)",2
"('IV Antibiotics', 39.0)",1
"('IV Antibiotics', 40.0)",2
"('IV Antibiotics', 43.0)",2
"('IV Antibiotics', 44.0)",2
"('IV Antibiotics', 45.0)",2
"('IV Antibiotics', 46.0)",2
"('IV Antibiotics', 49.0)",2
"('IV Antibiotics', 50.0)",2
"('IV Antibiotics', 51.0)",2
"('IV Antibiotics', 52.0)",1
"('IV Antibiotics', 53.0)",1
"('IV Antibiotics', 55.0)",1
"('IV Antibiotics', 57.0)",1
"('IV Antibiotics', 58.0)",1
"('IV Antibiotics', 60.0)",5
"('IV Antibiotics', 61.0)",11
"('IV Antibiotics', 63.0)",2
"('IV Antibiotics', 64.0)",1
"('IV Antibiotics', 65.0)",1
"('IV Antibiotics', 66.0)",2
"('IV Antibiotics', 68.0)",1
"('IV Antibiotics', 71.0)",1
"('IV Antibiotics', 72.0)",1
"('IV Antibiotics', 73.0)",2
"('IV Antibiotics', 74.0)",1
"('IV Antibiotics', 76.0)",1
"('IV Antibiotics', 77.0)",1
"('IV Antibiotics', 78.0)",1
"('IV Antibiotics', 79.0)",1
"('IV Antibiotics', 80.0)",3
"('IV Antibiotics', 82.0)",1
"('IV Antibiotics', 83.0)",1
"('IV Antibiotics', 84.0)",3
"('IV Antibiotics', 86.0)",1
"('IV Antibiotics', 89.0)",2
"('IV Antibiotics', 90.0)",1
"('IV Antibiotics', 91.0)",2
"('IV Antibiotics', 92.0)",1
"('IV Antibiotics', 93.0)",2
"('IV Antibiotics', 96.0)",2
"('IV Antibiotics', 98.0)",2
"('IV Antibiotics', 99.0)",1
"('IV Antibiotics', 100.0)",1
"('IV Antibiotics', 102.0)",1
"('IV Antibiotics', 103.0)",3
"('IV Antibiotics', 104.0)",2
"('IV Antibiotics', 105.0)",2
"('IV Antibiotics', 107.0)",2
"('IV Antibiotics', 108.0)",1
"('IV Antibiotics', 109.0)",1
"('IV Antibiotics', 111.0)",1
"('IV Antibiotics', 112.0)",1
"('IV Antibiotics', 113.0)",3
"('IV Antibiotics', 115.0)",3
"('IV Antibiotics', 116.0)",2
"('IV Antibiotics', 117.0)",1
"('IV Antibiotics', 118.0)",3
"('IV Antibiotics', 119.0)",2
"('IV Antibiotics', 120.0)",4
"('IV Antibiotics', 121.0)",6
"('IV Antibiotics', 122.0)",2
"('IV Antibiotics', 124.0)",1
"('IV Antibiotics', 125.0)",2
"('IV Antibiotics', 127.0)",3
"('IV Antibiotics', 130.0)",1
"('IV Antibiotics', 131.0)",1
"('IV Antibiotics', 133.0)",1
"('IV Antibiotics', 135.0)",3
"('IV Antibiotics', 136.0)",1
"('IV Antibiotics', 137.0)",3
"('IV Antibiotics', 138.0)",4
"('IV Antibiotics', 141.0)",1
"('IV Antibiotics', 142.0)",3
"('IV Antibiotics', 144.0)",1
"('IV Antibiotics', 145.0)",3
"('IV Antibiotics', 146.0)",2
"('IV Antibiotics', 147.0)",1
"('IV Antibiotics', 152.0)",3
"('IV Antibiotics', 153.0)",2
"('IV Antibiotics', 156.0)",1
"('IV Antibiotics', 157.0)",2
"('IV Antibiotics', 158.0)",1
"('IV Antibiotics', 159.0)",1
"('IV Antibiotics', 160.0)",3
"('IV Antibiotics', 161.0)",2
"('IV Antibiotics', 162.0)",1
"('IV Antibiotics', 163.0)",1
"('IV Antibiotics', 164.0)",3
"('IV Antibiotics', 165.0)",1
"('IV Antibiotics', 167.0)",1
"('IV Antibiotics', 168.0)",2
"('IV Antibiotics', 171.0)",2
"('IV Antibiotics', 174.0)",1
"('IV Antibiotics', 175.0)",2
"('IV Antibiotics', 178.0)",1
"('IV Antibiotics', 180.0)",1
"('IV Antibiotics', 181.0)",5
"('IV Antibiotics', 184.0)",1
"('IV Antibiotics', 187.0)",1
"('IV Antibiotics', 188.0)",1
"('IV Antibiotics', 190.0)",1
"('IV Antibiotics', 191.0)",1
"('IV Antibiotics', 192.0)",1
"('IV Antibiotics', 194.0)",1
"('IV Antibiotics', 198.0)",1
"('IV Antibiotics', 200.0)",1
"('IV Antibiotics', 201.0)",1
"('IV Antibiotics', 203.0)",2
"('IV Antibiotics', 207.0)",2
"('IV Antibiotics', 208.0)",1
"('IV Antibiotics', 209.0)",2
"('IV Antibiotics', 214.0)",1
"('IV Antibiotics', 216.0)",1
"('IV Antibiotics', 218.0)",1
"('IV Antibiotics', 221.0)",1
"('IV Antibiotics', 222.0)",1
"('IV Antibiotics', 223.0)",2
"('IV Antibiotics', 229.0)",1
"('IV Antibiotics', 237.0)",1
"('IV Antibiotics', 239.0)",2
"('IV Antibiotics', 245.0)",2
"('IV Antibiotics', 246.0)",1
"('IV Antibiotics', 260.0)",1
"('IV Antibiotics', 262.0)",1
"('IV Antibiotics', 267.0)",2
"('IV Antibiotics', 270.0)",1
"('IV Antibiotics', 272.0)",1
"('IV Antibiotics', 273.0)",1
"('IV Antibiotics', 274.0)",1
"('IV Antibiotics', 277.0)",1
"('IV Antibiotics', 279.0)",1
"('IV Antibiotics', 283.0)",1
"('IV Antibiotics', 289.0)",1
"('IV Antibiotics', 290.0)",1
"('IV Antibiotics', 298.0)",1
"('IV Antibiotics', 303.0)",1
"('IV Antibiotics', 307.0)",1
"('IV Antibiotics', 310.0)",1
"('IV Antibiotics', 334.0)",1
"('IV Antibiotics', 366.0)",1
"('IV Antibiotics', 515.0)",1
"('IV Antibiotics', 518.0)",1
"('IV Liquid', 0.0)",42
"('IV Liquid', 1.0)",229
"('IV Liquid', 2.0)",16
"('IV Liquid', 3.0)",6
"('IV Liquid', 4.0)",7
"('IV Liquid', 5.0)",14
"('IV Liquid', 6.0)",10
"('IV Liquid', 7.0)",13
"('IV Liquid', 8.0)",4
"('IV Liquid', 9.0)",8
"('IV Liquid', 10.0)",8
"('IV Liquid', 11.0)",7
"('IV Liquid', 12.0)",4
"('IV Liquid', 13.0)",6
"('IV Liquid', 14.0)",8
"('IV Liquid', 15.0)",5
"('IV Liquid', 16.0)",8
"('IV Liquid', 18.0)",3
"('IV Liquid', 19.0)",5
"('IV Liquid', 20.0)",4
"('IV Liquid', 21.0)",2
"('IV Liquid', 22.0)",2
"('IV Liquid', 24.0)",3
"('IV Liquid', 25.0)",1
"('IV Liquid', 26.0)",6
"('IV Liquid', 27.0)",2
"('IV Liquid', 28.0)",1
"('IV Liquid', 29.0)",5
"('IV Liquid', 30.0)",3
"('IV Liquid', 31.0)",2
"('IV Liquid', 32.0)",1
"('IV Liquid', 33.0)",3
"('IV Liquid', 34.0)",4
"('IV Liquid', 35.0)",2
"('IV Liquid', 36.0)",3
"('IV Liquid', 37.0)",1
"('IV Liquid', 38.0)",1
"('IV Liquid', 39.0)",1
"('IV Liquid', 40.0)",1
"('IV Liquid', 41.0)",3
"('IV Liquid', 42.0)",1
"('IV Liquid', 43.0)",2
"('IV Liquid', 44.0)",2
"('IV Liquid', 46.0)",1
"('IV Liquid', 47.0)",2
"('IV Liquid', 48.0)",2
"('IV Liquid', 50.0)",4
"('IV Liquid', 51.0)",1
"('IV Liquid', 52.0)",1
"('IV Liquid', 53.0)",1
"('IV Liquid', 55.0)",1
"('IV Liquid', 56.0)",1
"('IV Liquid', 59.0)",1
"('IV Liquid', 61.0)",2
"('IV Liquid', 62.0)",1
"('IV Liquid', 63.0)",1
"('IV Liquid', 65.0)",6
"('IV Liquid', 66.0)",1
"('IV Liquid', 67.0)",1
"('IV Liquid', 68.0)",1
"('IV Liquid', 69.0)",2
"('IV Liquid', 70.0)",2
"('IV Liquid', 71.0)",1
"('IV Liquid', 72.0)",1
"('IV Liquid', 73.0)",3
"('IV Liquid', 74.0)",3
"('IV Liquid', 76.0)",1
"('IV Liquid', 77.0)",1
"('IV Liquid', 78.0)",3
"('IV Liquid', 79.0)",1
"('IV Liquid', 81.0)",1
"('IV Liquid', 84.0)",2
"('IV Liquid', 85.0)",2
"('IV Liquid', 87.0)",2
"('IV Liquid', 88.0)",1
"('IV Liquid', 89.0)",1
"('IV Liquid', 90.0)",2
"('IV Liquid', 91.0)",2
"('IV Liquid', 93.0)",1
"('IV Liquid', 95.0)",1
"('IV Liquid', 96.0)",1
"('IV Liquid', 98.0)",2
"('IV Liquid', 99.0)",5
"('IV Liquid', 103.0)",3
"('IV Liquid', 105.0)",1
"('IV Liquid', 107.0)",1
"('IV Liquid', 108.0)",1
"('IV Liquid', 109.0)",2
"('IV Liquid', 110.0)",2
"('IV Liquid', 111.0)",2
"('IV Liquid', 113.0)",2
"('IV Liquid', 114.0)",2
"('IV Liquid', 115.0)",2
"('IV Liquid', 116.0)",3
"('IV Liquid', 118.0)",1
"('IV Liquid', 119.0)",3
"('IV Liquid', 120.0)",3
"('IV Liquid', 121.0)",3
"('IV Liquid', 122.0)",1
"('IV Liquid', 124.0)",1
"('IV Liquid', 125.0)",3
"('IV Liquid', 126.0)",2
"('IV Liquid', 127.0)",1
"('IV Liquid', 128.0)",1
"('IV Liquid', 129.0)",1
"('IV Liquid', 131.0)",2
"('IV Liquid', 132.0)",1
"('IV Liquid', 133.0)",2
"('IV Liquid', 134.0)",2
"('IV Liquid', 135.0)",4
"('IV Liquid', 136.0)",2
"('IV Liquid', 137.0)",1
"('IV Liquid', 139.0)",2
"('IV Liquid', 142.0)",2
"('IV Liquid', 143.0)",1
"('IV Liquid', 144.0)",1
"('IV Liquid', 145.0)",5
"('IV Liquid', 146.0)",3
"('IV Liquid', 147.0)",1
"('IV Liquid', 148.0)",2
"('IV Liquid', 149.0)",1
"('IV Liquid', 150.0)",6
"('IV Liquid', 151.0)",1
"('IV Liquid', 152.0)",1
"('IV Liquid', 155.0)",1
"('IV Liquid', 156.0)",1
"('IV Liquid', 157.0)",2
"('IV Liquid', 158.0)",1
"('IV Liquid', 159.0)",1
"('IV Liquid', 160.0)",1
"('IV Liquid', 161.0)",1
"('IV Liquid', 162.0)",1
"('IV Liquid', 163.0)",1
"('IV Liquid', 166.0)",2
"('IV Liquid', 168.0)",2
"('IV Liquid', 169.0)",1
"('IV Liquid', 171.0)",2
"('IV Liquid', 172.0)",1
"('IV Liquid', 175.0)",1
"('IV Liquid', 176.0)",2
"('IV Liquid', 177.0)",1
"('IV Liquid', 178.0)",1
"('IV Liquid', 179.0)",1
"('IV Liquid', 181.0)",4
"('IV Liquid', 182.0)",3
"('IV Liquid', 184.0)",1
"('IV Liquid', 185.0)",1
"('IV Liquid', 186.0)",3
"('IV Liquid', 187.0)",2
"('IV Liquid', 190.0)",1
"('IV Liquid', 191.0)",2
"('IV Liquid', 192.0)",5
"('IV Liquid', 194.0)",1
"('IV Liquid', 195.0)",1
"('IV Liquid', 196.0)",2
"('IV Liquid', 199.0)",4
"('IV Liquid', 201.0)",2
"('IV Liquid', 203.0)",1
"('IV Liquid', 204.0)",1
"('IV Liquid', 205.0)",1
"('IV Liquid', 206.0)",1
"('IV Liquid', 207.0)",2
"('IV Liquid', 212.0)",1
"('IV Liquid', 213.0)",2
"('IV Liquid', 216.0)",1
"('IV Liquid', 217.0)",1
"('IV Liquid', 219.0)",1
"('IV Liquid', 220.0)",2
"('IV Liquid', 221.0)",1
"('IV Liquid', 224.0)",1
"('IV Liquid', 225.0)",2
"('IV Liquid', 228.0)",2
"('IV Liquid', 230.0)",2
"('IV Liquid', 231.0)",1
"('IV Liquid', 232.0)",1
"('IV Liquid', 233.0)",1
"('IV Liquid', 236.0)",1
"('IV Liquid', 237.0)",1
"('IV Liquid', 238.0)",2
"('IV Liquid', 240.0)",1
"('IV Liquid', 241.0)",1
"('IV Liquid', 242.0)",1
"('IV Liquid', 249.0)",1
"('IV Liquid', 251.0)",1
"('IV Liquid', 253.0)",1
"('IV Liquid', 260.0)",1
"('IV Liquid', 261.0)",1
"('IV Liquid', 263.0)",1
"('IV Liquid', 266.0)",1
"('IV Liquid', 271.0)",1
"('IV Liquid', 272.0)",1
"('IV Liquid', 279.0)",1
"('IV Liquid', 288.0)",1
"('IV Liquid', 295.0)",1
"('IV Liquid', 296.0)",1
"('IV Liquid', 297.0)",1
"('IV Liquid', 307.0)",1
"('IV Liquid', 309.0)",1
"('IV Liquid', 321.0)",1
"('IV Liquid', 326.0)",1
"('IV Liquid', 345.0)",1
"('IV Liquid', 357.0)",1
"('IV Liquid', 364.0)",1
"('IV Liquid', 383.0)",1
"('IV Liquid', 417.0)",1
"('IV Liquid', 424.0)",1
"('IV Liquid', 466.0)",1
"('IV Liquid', 474.0)",1
"('IV Liquid', 521.0)",1
"('IV Liquid', 601.0)",1
"('IV Liquid', 622.0)",1
"('IV Liquid', 651.0)",1
"('IV Liquid', 660.0)",1
"('IV Liquid', 788.0)",1
"('IV Liquid', 796.0)",1
"('IV Liquid', 827.0)",1
"('IV Liquid', 840.0)",1
"('IV Liquid', 940.0)",1
"('IV Liquid', 946.0)",1
"('IV Liquid', 956.0)",1
"('IV Liquid', 1076.0)",1
"('IV Liquid', 1104.0)",1
"('IV Liquid', 1145.0)",1
"('IV Liquid', 1152.0)",2
"('IV Liquid', 1233.0)",1
"('IV Liquid', 1234.0)",1
"('IV Liquid', 1248.0)",1
"('IV Liquid', 1260.0)",1
"('IV Liquid', 1277.0)",1
"('IV Liquid', 1286.0)",1
"('IV Liquid', 1290.0)",1
"('IV Liquid', 1304.0)",1
"('IV Liquid', 1319.0)",1
"('IV Liquid', 1320.0)",1
"('IV Liquid', 1353.0)",1
"('IV Liquid', 1392.0)",1
"('LacticAcid', 0.0)",640
"('LacticAcid', 1.0)",9
"('LacticAcid', 2.0)",5
"('LacticAcid', 3.0)",9
"('LacticAcid', 4.0)",8
"('LacticAcid', 5.0)",13
"('LacticAcid', 6.0)",14
"('LacticAcid', 7.0)",11
"('LacticAcid', 8.0)",16
"('LacticAcid', 9.0)",18
"('LacticAcid', 10.0)",12
"('LacticAcid', 11.0)",13
"('LacticAcid', 12.0)",6
"('LacticAcid', 13.0)",10
"('LacticAcid', 14.0)",6
"('LacticAcid', 15.0)",8
"('LacticAcid', 16.0)",3
"('LacticAcid', 17.0)",6
