Activity,Count
"('IV Liquid', 54.0)",1
"('IV Liquid', 55.0)",2
"('IV Liquid', 56.0)",1
"('IV Liquid', 58.0)",1
"('IV Liquid', 59.0)",1
"('IV Liquid', 60.0)",2
"('IV Liquid', 62.0)",2
"('IV Liquid', 65.0)",1
"('IV Liquid', 66.0)",1
"('IV Liquid', 69.0)",1
"('IV Liquid', 72.0)",1
"('IV Liquid', 73.0)",1
"('IV Liquid', 77.0)",1
"('IV Liquid', 84.0)",1
"('IV Liquid', 85.0)",1
"('IV Liquid', 94.0)",1
"('IV Liquid', 95.0)",1
"('IV Liquid', 105.0)",1
"('IV Liquid', 121.0)",1
"('IV Liquid', 125.0)",1
"('IV Liquid', 131.0)",1
"('IV Liquid', 132.0)",1
"('IV Liquid', 158.0)",1
"('IV Liquid', 160.0)",1
"('IV Liquid', 166.0)",1
"('IV Liquid', 168.0)",1
"('IV Liquid', 188.0)",1
"('IV Liquid', 190.0)",1
"('IV Liquid', 192.0)",1
"('IV Liquid', 216.0)",1
"('IV Liquid', 221.0)",1
"('IV Liquid', 229.0)",1
"('IV Liquid', 231.0)",2
"('IV Liquid', 247.0)",2
"('IV Liquid', 250.0)",1
"('IV Liquid', 252.0)",1
"('IV Liquid', 256.0)",1
"('IV Liquid', 258.0)",2
"('IV Liquid', 261.0)",1
"('IV Liquid', 264.0)",2
"('IV Liquid', 271.0)",1
"('IV Liquid', 279.0)",1
"('LacticAcid', 0.0)",640
"('LacticAcid', 1.0)",44
"('LacticAcid', 2.0)",71
"('LacticAcid', 3.0)",43
"('LacticAcid', 4.0)",27
"('LacticAcid', 5.0)",22
"('LacticAcid', 6.0)",20
"('LacticAcid', 7.0)",8
"('LacticAcid', 8.0)",1
"('LacticAcid', 9.0)",6
"('LacticAcid', 10.0)",9
"('LacticAcid', 11.0)",4
"('LacticAcid', 12.0)",4
"('LacticAcid', 13.0)",2
"('LacticAcid', 14.0)",3
"('LacticAcid', 16.0)",3
"('LacticAcid', 17.0)",2
"('LacticAcid', 18.0)",2
"('LacticAcid', 19.0)",2
"('LacticAcid', 20.0)",1
"('LacticAcid', 22.0)",1
"('LacticAcid', 23.0)",1
"('LacticAcid', 24.0)",1
"('LacticAcid', 25.0)",3
"('LacticAcid', 26.0)",1
"('LacticAcid', 27.0)",2
"('LacticAcid', 28.0)",1
"('LacticAcid', 29.0)",1
"('LacticAcid', 30.0)",1
"('LacticAcid', 31.0)",1
"('LacticAcid', 32.0)",1
"('LacticAcid', 33.0)",1
"('LacticAcid', 37.0)",1
"('LacticAcid', 38.0)",3
"('LacticAcid', 39.0)",1
"('LacticAcid', 40.0)",1
"('LacticAcid', 45.0)",1
"('LacticAcid', 46.0)",1
"('LacticAcid', 47.0)",3
"('LacticAcid', 48.0)",3
"('LacticAcid', 49.0)",2
"('LacticAcid', 51.0)",1
"('LacticAcid', 52.0)",1
"('LacticAcid', 54.0)",1
"('LacticAcid', 55.0)",1
"('LacticAcid', 57.0)",1
"('LacticAcid', 58.0)",1
"('LacticAcid', 61.0)",3
"('LacticAcid', 62.0)",1
"('LacticAcid', 63.0)",1
"('LacticAcid', 64.0)",2
"('LacticAcid', 65.0)",1
"('LacticAcid', 66.0)",1
"('LacticAcid', 67.0)",1
"('LacticAcid', 68.0)",1
"('LacticAcid', 72.0)",1
"('LacticAcid', 73.0)",2
"('LacticAcid', 74.0)",1
"('LacticAcid', 75.0)",1
"('LacticAcid', 76.0)",1
"('LacticAcid', 77.0)",2
"('LacticAcid', 79.0)",1
"('LacticAcid', 81.0)",1
"('LacticAcid', 82.0)",1
"('LacticAcid', 83.0)",2
"('LacticAcid', 84.0)",3
"('LacticAcid', 85.0)",1
"('LacticAcid', 86.0)",1
"('LacticAcid', 88.0)",3
"('LacticAcid', 89.0)",4
"('LacticAcid', 90.0)",1
"('LacticAcid', 92.0)",2
"('LacticAcid', 93.0)",2
"('LacticAcid', 95.0)",2
"('LacticAcid', 96.0)",2
"('LacticAcid', 97.0)",3
"('LacticAcid', 98.0)",1
"('LacticAcid', 100.0)",2
"('LacticAcid', 105.0)",2
"('LacticAcid', 107.0)",2
"('LacticAcid', 109.0)",2
"('LacticAcid', 110.0)",1
"('LacticAcid', 111.0)",1
"('LacticAcid', 114.0)",1
"('LacticAcid', 118.0)",1
"('LacticAcid', 121.0)",1
"('LacticAcid', 122.0)",2
"('LacticAcid', 123.0)",2
"('LacticAcid', 126.0)",1
"('LacticAcid', 128.0)",1
"('LacticAcid', 129.0)",1
"('LacticAcid', 130.0)",1
"('LacticAcid', 137.0)",1
"('LacticAcid', 146.0)",1
"('LacticAcid', 150.0)",1
"('LacticAcid', 152.0)",1
"('LacticAcid', 158.0)",1
"('LacticAcid', 160.0)",1
"('LacticAcid', 169.0)",1
"('LacticAcid', 171.0)",1
"('LacticAcid', 172.0)",1
"('LacticAcid', 174.0)",1
"('LacticAcid', 190.0)",1
"('LacticAcid', 195.0)",2
"('LacticAcid', 196.0)",1
"('LacticAcid', 197.0)",1
"('LacticAcid', 199.0)",1
"('LacticAcid', 200.0)",1
"('LacticAcid', 203.0)",1
"('LacticAcid', 206.0)",1
"('LacticAcid', 207.0)",2
"('LacticAcid', 209.0)",1
"('LacticAcid', 212.0)",1
"('LacticAcid', 216.0)",1
"('LacticAcid', 218.0)",1
"('LacticAcid', 226.0)",1
"('LacticAcid', 229.0)",1
"('LacticAcid', 239.0)",1
"('LacticAcid', 276.0)",1
"('LacticAcid', 285.0)",1
"('LacticAcid', 288.0)",33
"('LacticAcid', 290.0)",1
"('LacticAcid', 291.0)",2
"('LacticAcid', 294.0)",1
"('LacticAcid', 300.0)",1
"('LacticAcid', 304.0)",2
"('LacticAcid', 308.0)",1
"('LacticAcid', 360.0)",1
"('LacticAcid', 422.0)",1
"('LacticAcid', 507.0)",1
"('LacticAcid', 517.0)",1
"('LacticAcid', 552.0)",1
"('Leucocytes', 0.0)",764
"('Leucocytes', 1.0)",73
"('Leucocytes', 2.0)",93
"('Leucocytes', 3.0)",80
"('Leucocytes', 4.0)",73
"('Leucocytes', 5.0)",35
"('Leucocytes', 6.0)",30
"('Leucocytes', 7.0)",20
"('Leucocytes', 8.0)",14
"('Leucocytes', 9.0)",11
"('Leucocytes', 10.0)",10
"('Leucocytes', 11.0)",3
"('Leucocytes', 12.0)",5
"('Leucocytes', 13.0)",1
"('Leucocytes', 14.0)",3
"('Leucocytes', 15.0)",2
"('Leucocytes', 16.0)",4
"('Leucocytes', 17.0)",2
"('Leucocytes', 18.0)",1
"('Leucocytes', 21.0)",3
"('Leucocytes', 22.0)",1
"('Leucocytes', 23.0)",3
"('Leucocytes', 24.0)",5
"('Leucocytes', 25.0)",1
"('Leucocytes', 26.0)",4
"('Leucocytes', 28.0)",3
"('Leucocytes', 29.0)",1
"('Leucocytes', 30.0)",2
"('Leucocytes', 31.0)",2
"('Leucocytes', 32.0)",1
"('Leucocytes', 33.0)",2
"('Leucocytes', 34.0)",1
"('Leucocytes', 35.0)",1
"('Leucocytes', 36.0)",10
"('Leucocytes', 37.0)",1
"('Leucocytes', 38.0)",5
"('Leucocytes', 39.0)",3
"('Leucocytes', 40.0)",3
"('Leucocytes', 41.0)",2
"('Leucocytes', 42.0)",3
"('Leucocytes', 43.0)",2
"('Leucocytes', 44.0)",2
"('Leucocytes', 45.0)",2
"('Leucocytes', 46.0)",2
"('Leucocytes', 47.0)",1
"('Leucocytes', 48.0)",3
"('Leucocytes', 49.0)",2
"('Leucocytes', 50.0)",3
"('Leucocytes', 51.0)",1
"('Leucocytes', 53.0)",3
"('Leucocytes', 54.0)",2
"('Leucocytes', 55.0)",3
"('Leucocytes', 57.0)",2
"('Leucocytes', 59.0)",3
"('Leucocytes', 60.0)",6
"('Leucocytes', 61.0)",2
"('Leucocytes', 62.0)",3
"('Leucocytes', 63.0)",3
"('Leucocytes', 64.0)",1
"('Leucocytes', 65.0)",2
"('Leucocytes', 66.0)",4
"('Leucocytes', 67.0)",1
"('Leucocytes', 68.0)",3
"('Leucocytes', 69.0)",3
"('Leucocytes', 70.0)",2
"('Leucocytes', 71.0)",3
"('Leucocytes', 72.0)",9
"('Leucocytes', 73.0)",1
"('Leucocytes', 74.0)",2
"('Leucocytes', 75.0)",2
"('Leucocytes', 76.0)",1
"('Leucocytes', 77.0)",1
"('Leucocytes', 78.0)",2
"('Leucocytes', 79.0)",1
"('Leucocytes', 80.0)",2
"('Leucocytes', 82.0)",3
"('Leucocytes', 83.0)",2
"('Leucocytes', 84.0)",1
"('Leucocytes', 86.0)",1
"('Leucocytes', 88.0)",2
"('Leucocytes', 89.0)",1
"('Leucocytes', 90.0)",1
"('Leucocytes', 92.0)",1
"('Leucocytes', 93.0)",3
"('Leucocytes', 95.0)",2
"('Leucocytes', 96.0)",4
"('Leucocytes', 97.0)",4
"('Leucocytes', 98.0)",1
"('Leucocytes', 101.0)",3
"('Leucocytes', 102.0)",3
"('Leucocytes', 104.0)",2
"('Leucocytes', 105.0)",2
"('Leucocytes', 106.0)",4
"('Leucocytes', 107.0)",3
"('Leucocytes', 108.0)",4
"('Leucocytes', 109.0)",1
"('Leucocytes', 110.0)",2
"('Leucocytes', 111.0)",3
"('Leucocytes', 112.0)",1
"('Leucocytes', 115.0)",1
"('Leucocytes', 116.0)",2
"('Leucocytes', 117.0)",1
"('Leucocytes', 118.0)",2
"('Leucocytes', 119.0)",1
"('Leucocytes', 120.0)",2
"('Leucocytes', 121.0)",2
"('Leucocytes', 122.0)",2
"('Leucocytes', 124.0)",4
"('Leucocytes', 125.0)",2
"('Leucocytes', 128.0)",3
"('Leucocytes', 129.0)",3
"('Leucocytes', 130.0)",3
"('Leucocytes', 131.0)",3
"('Leucocytes', 133.0)",1
"('Leucocytes', 134.0)",2
"('Leucocytes', 135.0)",3
"('Leucocytes', 137.0)",1
"('Leucocytes', 138.0)",1
"('Leucocytes', 141.0)",2
"('Leucocytes', 144.0)",7
"('Leucocytes', 145.0)",1
"('Leucocytes', 146.0)",1
"('Leucocytes', 147.0)",1
"('Leucocytes', 148.0)",1
"('Leucocytes', 149.0)",1
"('Leucocytes', 150.0)",1
"('Leucocytes', 154.0)",3
"('Leucocytes', 155.0)",1
"('Leucocytes', 156.0)",1
"('Leucocytes', 157.0)",2
"('Leucocytes', 161.0)",2
"('Leucocytes', 162.0)",2
"('Leucocytes', 164.0)",3
"('Leucocytes', 165.0)",2
"('Leucocytes', 166.0)",2
"('Leucocytes', 167.0)",3
"('Leucocytes', 170.0)",1
"('Leucocytes', 171.0)",1
"('Leucocytes', 172.0)",1
"('Leucocytes', 173.0)",1
"('Leucocytes', 174.0)",2
"('Leucocytes', 176.0)",1
"('Leucocytes', 177.0)",1
"('Leucocytes', 178.0)",3
"('Leucocytes', 180.0)",3
"('Leucocytes', 181.0)",2
"('Leucocytes', 182.0)",1
"('Leucocytes', 184.0)",2
"('Leucocytes', 186.0)",1
"('Leucocytes', 187.0)",2
"('Leucocytes', 188.0)",1
"('Leucocytes', 190.0)",1
"('Leucocytes', 192.0)",8
"('Leucocytes', 193.0)",1
"('Leucocytes', 194.0)",1
"('Leucocytes', 195.0)",1
"('Leucocytes', 197.0)",1
"('Leucocytes', 198.0)",5
"('Leucocytes', 199.0)",1
"('Leucocytes', 200.0)",4
"('Leucocytes', 201.0)",2
"('Leucocytes', 203.0)",2
"('Leucocytes', 204.0)",1
"('Leucocytes', 207.0)",2
"('Leucocytes', 208.0)",1
"('Leucocytes', 209.0)",2
"('Leucocytes', 210.0)",2
"('Leucocytes', 211.0)",1
"('Leucocytes', 212.0)",4
"('Leucocytes', 213.0)",2
"('Leucocytes', 215.0)",2
"('Leucocytes', 216.0)",18
"('Leucocytes', 218.0)",1
"('Leucocytes', 219.0)",1
"('Leucocytes', 220.0)",2
"('Leucocytes', 221.0)",1
"('Leucocytes', 222.0)",4
"('Leucocytes', 223.0)",1
"('Leucocytes', 226.0)",1
"('Leucocytes', 228.0)",1
"('Leucocytes', 231.0)",3
"('Leucocytes', 232.0)",1
"('Leucocytes', 234.0)",2
"('Leucocytes', 237.0)",1
"('Leucocytes', 238.0)",2
"('Leucocytes', 239.0)",3
"('Leucocytes', 240.0)",1
"('Leucocytes', 241.0)",2
"('Leucocytes', 242.0)",2
"('Leucocytes', 243.0)",1
"('Leucocytes', 245.0)",3
"('Leucocytes', 246.0)",5
"('Leucocytes', 248.0)",2
"('Leucocytes', 249.0)",3
"('Leucocytes', 250.0)",2
"('Leucocytes', 251.0)",3
"('Leucocytes', 252.0)",16
"('Leucocytes', 256.0)",1
"('Leucocytes', 257.0)",2
"('Leucocytes', 258.0)",3
"('Leucocytes', 260.0)",1
"('Leucocytes', 262.0)",2
"('Leucocytes', 264.0)",1
"('Leucocytes', 266.0)",2
"('Leucocytes', 267.0)",1
"('Leucocytes', 268.0)",1
"('Leucocytes', 270.0)",1
"('Leucocytes', 272.0)",3
"('Leucocytes', 273.0)",1
"('Leucocytes', 274.0)",2
"('Leucocytes', 275.0)",2
"('Leucocytes', 276.0)",3
"('Leucocytes', 279.0)",1
"('Leucocytes', 280.0)",1
"('Leucocytes', 281.0)",1
"('Leucocytes', 282.0)",2
"('Leucocytes', 284.0)",1
"('Leucocytes', 285.0)",1
"('Leucocytes', 286.0)",1
"('Leucocytes', 288.0)",129
"('Leucocytes', 289.0)",2
"('Leucocytes', 290.0)",1
"('Leucocytes', 292.0)",2
"('Leucocytes', 293.0)",2
"('Leucocytes', 294.0)",1
"('Leucocytes', 296.0)",1
"('Leucocytes', 297.0)",2
"('Leucocytes', 298.0)",2
"('Leucocytes', 300.0)",1
"('Leucocytes', 302.0)",2
"('Leucocytes', 303.0)",2
"('Leucocytes', 304.0)",3
"('Leucocytes', 305.0)",1
"('Leucocytes', 306.0)",1
"('Leucocytes', 307.0)",1
"('Leucocytes', 310.0)",1
"('Leucocytes', 311.0)",1
"('Leucocytes', 312.0)",1
"('Leucocytes', 314.0)",2
"('Leucocytes', 316.0)",1
"('Leucocytes', 320.0)",2
"('Leucocytes', 321.0)",2
"('Leucocytes', 324.0)",9
"('Leucocytes', 326.0)",1
"('Leucocytes', 327.0)",2
"('Leucocytes', 328.0)",1
"('Leucocytes', 329.0)",1
"('Leucocytes', 333.0)",1
"('Leucocytes', 335.0)",1
"('Leucocytes', 338.0)",1
"('Leucocytes', 339.0)",2
"('Leucocytes', 345.0)",1
"('Leucocytes', 348.0)",1
"('Leucocytes', 352.0)",1
"('Leucocytes', 360.0)",3
"('Leucocytes', 362.0)",1
"('Leucocytes', 363.0)",1
"('Leucocytes', 365.0)",1
"('Leucocytes', 366.0)",1
"('Leucocytes', 368.0)",1
"('Leucocytes', 369.0)",2
"('Leucocytes', 371.0)",3
"('Leucocytes', 374.0)",1
"('Leucocytes', 375.0)",1
"('Leucocytes', 377.0)",1
"('Leucocytes', 382.0)",1
"('Leucocytes', 385.0)",1
"('Leucocytes', 389.0)",1
"('Leucocytes', 392.0)",1
"('Leucocytes', 393.0)",2
"('Leucocytes', 394.0)",3
"('Leucocytes', 395.0)",2
"('Leucocytes', 396.0)",1
"('Leucocytes', 401.0)",1
"('Leucocytes', 402.0)",1
"('Leucocytes', 403.0)",2
"('Leucocytes', 405.0)",1
"('Leucocytes', 407.0)",1
"('Leucocytes', 411.0)",1
"('Leucocytes', 413.0)",1
"('Leucocytes', 414.0)",1
"('Leucocytes', 415.0)",1
"('Leucocytes', 416.0)",1
"('Leucocytes', 417.0)",1
"('Leucocytes', 418.0)",1
"('Leucocytes', 419.0)",1
"('Leucocytes', 422.0)",1
"('Leucocytes', 423.0)",1
"('Leucocytes', 424.0)",1
"('Leucocytes', 425.0)",1
"('Leucocytes', 426.0)",1
"('Leucocytes', 427.0)",2
"('Leucocytes', 432.0)",3
"('Leucocytes', 433.0)",1
"('Leucocytes', 438.0)",1
"('Leucocytes', 441.0)",2
"('Leucocytes', 442.0)",1
"('Leucocytes', 443.0)",2
"('Leucocytes', 444.0)",2
"('Leucocytes', 452.0)",2
"('Leucocytes', 454.0)",1
"('Leucocytes', 456.0)",1
"('Leucocytes', 460.0)",1
"('Leucocytes', 462.0)",1
"('Leucocytes', 471.0)",1
"('Leucocytes', 474.0)",1
"('Leucocytes', 476.0)",2
"('Leucocytes', 477.0)",1
"('Leucocytes', 480.0)",2
"('Leucocytes', 482.0)",2
"('Leucocytes', 483.0)",2
"('Leucocytes', 484.0)",1
"('Leucocytes', 488.0)",1
"('Leucocytes', 489.0)",2
"('Leucocytes', 490.0)",1
"('Leucocytes', 492.0)",4
"('Leucocytes', 494.0)",2
"('Leucocytes', 495.0)",2
"('Leucocytes', 496.0)",1
"('Leucocytes', 497.0)",1
"('Leucocytes', 498.0)",3
"('Leucocytes', 499.0)",1
"('Leucocytes', 502.0)",1
"('Leucocytes', 503.0)",3
"('Leucocytes', 504.0)",7
"('Leucocytes', 506.0)",1
"('Leucocytes', 508.0)",1
"('Leucocytes', 510.0)",1
"('Leucocytes', 512.0)",2
"('Leucocytes', 517.0)",1
"('Leucocytes', 522.0)",2
"('Leucocytes', 523.0)",1
"('Leucocytes', 527.0)",1
"('Leucocytes', 530.0)",1
"('Leucocytes', 534.0)",5
"('Leucocytes', 536.0)",2
"('Leucocytes', 537.0)",1
"('Leucocytes', 540.0)",19
"('Leucocytes', 541.0)",1
"('Leucocytes', 543.0)",1
"('Leucocytes', 544.0)",1
"('Leucocytes', 546.0)",1
"('Leucocytes', 552.0)",3
"('Leucocytes', 554.0)",1
"('Leucocytes', 558.0)",1
"('Leucocytes', 560.0)",2
"('Leucocytes', 562.0)",1
"('Leucocytes', 564.0)",2
"('Leucocytes', 576.0)",128
"('Leucocytes', 577.0)",1
"('Leucocytes', 588.0)",3
"('Leucocytes', 589.0)",1
"('Leucocytes', 591.0)",1
"('Leucocytes', 593.0)",1
"('Leucocytes', 595.0)",1
"('Leucocytes', 600.0)",3
"('Leucocytes', 604.0)",1
"('Leucocytes', 606.0)",1
"('Leucocytes', 609.0)",1
"('Leucocytes', 612.0)",3
"('Leucocytes', 614.0)",1
"('Leucocytes', 621.0)",2
"('Leucocytes', 622.0)",1
"('Leucocytes', 624.0)",1
"('Leucocytes', 635.0)",1
"('Leucocytes', 648.0)",3
"('Leucocytes', 660.0)",1
"('Leucocytes', 681.0)",1
"('Leucocytes', 686.0)",1
"('Leucocytes', 697.0)",1
"('Leucocytes', 701.0)",1
"('Leucocytes', 720.0)",2
"('Leucocytes', 726.0)",1
"('Leucocytes', 727.0)",1
"('Leucocytes', 737.0)",1
"('Leucocytes', 744.0)",1
"('Leucocytes', 757.0)",1
"('Leucocytes', 772.0)",1
"('Leucocytes', 778.0)",3
"('Leucocytes', 780.0)",4
"('Leucocytes', 786.0)",1
"('Leucocytes', 792.0)",6
"('Leucocytes', 794.0)",1
"('Leucocytes', 798.0)",1
"('Leucocytes', 805.0)",1
"('Leucocytes', 808.0)",1
"('Leucocytes', 810.0)",1
"('Leucocytes', 821.0)",1
"('Leucocytes', 822.0)",2
"('Leucocytes', 825.0)",1
"('Leucocytes', 828.0)",8
"('Leucocytes', 845.0)",1
"('Leucocytes', 846.0)",1
"('Leucocytes', 849.0)",1
"('Leucocytes', 852.0)",3
"('Leucocytes', 853.0)",1
"('Leucocytes', 864.0)",49
"('Leucocytes', 873.0)",1
"('Leucocytes', 876.0)",2
"('Leucocytes', 888.0)",2
"('Leucocytes', 900.0)",1
"('Leucocytes', 913.0)",1
"('Leucocytes', 932.0)",1
"('Leucocytes', 936.0)",2
"('Leucocytes', 972.0)",1
"('Leucocytes', 994.0)",1
"('Leucocytes', 1008.0)",1
"('Leucocytes', 1009.0)",1
"('Leucocytes', 1016.0)",1
"('Leucocytes', 1017.0)",1
"('Leucocytes', 1042.0)",1
"('Leucocytes', 1044.0)",1
"('Leucocytes', 1056.0)",1
"('Leucocytes', 1062.0)",1
"('Leucocytes', 1064.0)",1
"('Leucocytes', 1070.0)",1
"('Leucocytes', 1074.0)",1
"('Leucocytes', 1075.0)",2
"('Leucocytes', 1080.0)",1
"('Leucocytes', 1116.0)",6
"('Leucocytes', 1136.0)",1
"('Leucocytes', 1140.0)",1
"('Leucocytes', 1145.0)",1
"('Leucocytes', 1152.0)",36
"('Leucocytes', 1157.0)",1
"('Leucocytes', 1164.0)",2
"('Leucocytes', 1187.0)",1
"('Leucocytes', 1188.0)",2
"('Leucocytes', 1224.0)",5
"('Leucocytes', 1250.0)",1
"('Leucocytes', 1253.0)",1
"('Leucocytes', 1296.0)",1
"('Leucocytes', 1317.0)",1
"('Leucocytes', 1338.0)",1
"('Leucocytes', 1363.0)",1
"('Leucocytes', 1404.0)",1
"('Leucocytes', 1421.0)",1
"('Leucocytes', 1425.0)",1
"('Leucocytes', 1436.0)",1
"('Leucocytes', 1438.0)",1
"('Leucocytes', 1440.0)",7
"('Leucocytes', 1452.0)",1
"('Leucocytes', 1476.0)",1
"('Leucocytes', 1603.0)",1
"('Leucocytes', 1656.0)",1
"('Leucocytes', 1662.0)",2
"('Leucocytes', 1712.0)",1
"('Leucocytes', 1728.0)",3
"('Leucocytes', 1762.0)",1
"('Leucocytes', 1854.0)",1
"('Leucocytes', 1952.0)",1
"('Leucocytes', 1980.0)",1
"('Leucocytes', 2016.0)",1
"('Leucocytes', 2052.0)",1
"('Leucocytes', 2062.0)",1
"('Leucocytes', 2880.0)",2
"('Leucocytes', 4020.0)",1
"('Leucocytes', 4356.0)",1
"('Release A', 4.0)",1
"('Release A', 15.0)",1
"('Release A', 16.0)",1
"('Release A', 24.0)",6
"('Release A', 30.0)",3
"('Release A', 33.0)",1
"('Release A', 35.0)",1
"('Release A', 36.0)",8
"('Release A', 39.0)",4
"('Release A', 42.0)",4
"('Release A', 48.0)",9
"('Release A', 50.0)",1
"('Release A', 51.0)",3
"('Release A', 54.0)",1
"('Release A', 58.0)",1
"('Release A', 60.0)",8
"('Release A', 62.0)",1
"('Release A', 63.0)",2
"('Release A', 64.0)",1
"('Release A', 66.0)",5
"('Release A', 68.0)",1
"('Release A', 69.0)",1
"('Release A', 71.0)",1
"('Release A', 72.0)",25
"('Release A', 73.0)",1
"('Release A', 75.0)",1
"('Release A', 76.0)",1
"('Release A', 78.0)",2
"('Release A', 80.0)",2
"('Release A', 81.0)",3
"('Release A', 84.0)",3
"('Release A', 87.0)",2
"('Release A', 89.0)",1
"('Release A', 93.0)",1
"('Release A', 94.0)",1
"('Release A', 96.0)",7
"('Release A', 99.0)",1
"('Release A', 101.0)",1
"('Release A', 108.0)",3
"('Release A', 114.0)",1
"('Release A', 120.0)",6
"('Release A', 126.0)",2
"('Release A', 132.0)",5
"('Release A', 144.0)",2
"('Release A', 161.0)",1
"('Release A', 189.0)",1
"('Release A', 223.0)",1
"('Release A', 240.0)",3
"('Release A', 252.0)",1
"('Release A', 260.0)",1
"('Release A', 264.0)",1
"('Release A', 269.0)",1
"('Release A', 273.0)",1
"('Release A', 282.0)",2
"('Release A', 285.0)",1
"('Release A', 288.0)",1
"('Release A', 290.0)",1
"('Release A', 294.0)",2
"('Release A', 297.0)",1
"('Release A', 300.0)",4
"('Release A', 301.0)",1
"('Release A', 306.0)",2
"('Release A', 308.0)",1
"('Release A', 309.0)",1
"('Release A', 311.0)",3
"('Release A', 312.0)",29
"('Release A', 313.0)",2
"('Release A', 315.0)",2
"('Release A', 316.0)",3
"('Release A', 318.0)",7
"('Release A', 320.0)",2
"('Release A', 321.0)",1
"('Release A', 324.0)",14
"('Release A', 329.0)",1
"('Release A', 330.0)",1
"('Release A', 331.0)",1
"('Release A', 333.0)",2
"('Release A', 336.0)",12
"('Release A', 342.0)",6
"('Release A', 344.0)",2
"('Release A', 345.0)",2
"('Release A', 348.0)",5
"('Release A', 351.0)",1
"('Release A', 354.0)",5
"('Release A', 357.0)",1
"('Release A', 358.0)",1
"('Release A', 360.0)",17
"('Release A', 363.0)",2
"('Release A', 367.0)",1
"('Release A', 372.0)",3
"('Release A', 375.0)",1
"('Release A', 376.0)",1
"('Release A', 378.0)",3
"('Release A', 381.0)",1
"('Release A', 384.0)",1
"('Release A', 390.0)",1
"('Release A', 396.0)",4
"('Release A', 397.0)",1
"('Release A', 402.0)",1
"('Release A', 404.0)",1
"('Release A', 407.0)",1
"('Release A', 408.0)",4
"('Release A', 414.0)",1
"('Release A', 420.0)",4
"('Release A', 422.0)",1
"('Release A', 426.0)",1
"('Release A', 432.0)",5
"('Release A', 444.0)",1
"('Release A', 460.0)",1
"('Release A', 461.0)",1
"('Release A', 493.0)",1
"('Release A', 516.0)",1
"('Release A', 524.0)",1
"('Release A', 528.0)",3
"('Release A', 532.0)",1
"('Release A', 540.0)",1
"('Release A', 543.0)",2
"('Release A', 556.0)",1
"('Release A', 564.0)",4
"('Release A', 567.0)",1
"('Release A', 570.0)",1
"('Release A', 571.0)",1
"('Release A', 576.0)",2
"('Release A', 579.0)",1
"('Release A', 581.0)",1
"('Release A', 582.0)",2
"('Release A', 588.0)",1
"('Release A', 591.0)",1
"('Release A', 594.0)",2
"('Release A', 595.0)",2
"('Release A', 596.0)",1
"('Release A', 597.0)",2
"('Release A', 600.0)",31
"('Release A', 601.0)",1
"('Release A', 606.0)",5
"('Release A', 607.0)",2
"('Release A', 608.0)",1
"('Release A', 612.0)",10
"('Release A', 615.0)",1
"('Release A', 617.0)",1
"('Release A', 618.0)",4
"('Release A', 620.0)",1
"('Release A', 621.0)",3
"('Release A', 624.0)",6
"('Release A', 625.0)",2
"('Release A', 627.0)",1
"('Release A', 630.0)",2
"('Release A', 633.0)",1
"('Release A', 636.0)",8
"('Release A', 642.0)",2
"('Release A', 646.0)",1
"('Release A', 648.0)",4
"('Release A', 651.0)",2
"('Release A', 652.0)",1
"('Release A', 655.0)",1
"('Release A', 656.0)",1
"('Release A', 660.0)",1
"('Release A', 666.0)",1
"('Release A', 668.0)",1
"('Release A', 672.0)",3
"('Release A', 678.0)",1
"('Release A', 684.0)",3
"('Release A', 689.0)",1
"('Release A', 690.0)",1
"('Release A', 696.0)",5
"('Release A', 704.0)",1
"('Release A', 708.0)",3
"('Release A', 718.0)",1
"('Release A', 720.0)",4
"('Release A', 727.0)",1
"('Release A', 749.0)",1
"('Release A', 782.0)",1
"('Release A', 784.0)",1
"('Release A', 792.0)",1
"('Release A', 793.0)",1
"('Release A', 796.0)",1
"('Release A', 803.0)",1
"('Release A', 806.0)",1
"('Release A', 807.0)",1
"('Release A', 812.0)",1
"('Release A', 813.0)",2
"('Release A', 830.0)",1
"('Release A', 832.0)",1
"('Release A', 835.0)",1
"('Release A', 840.0)",2
"('Release A', 845.0)",1
"('Release A', 849.0)",1
"('Release A', 850.0)",1
"('Release A', 852.0)",1
"('Release A', 864.0)",1
"('Release A', 872.0)",1
"('Release A', 876.0)",1
"('Release A', 882.0)",1
"('Release A', 888.0)",11
"('Release A', 891.0)",1
"('Release A', 894.0)",2
"('Release A', 900.0)",4
"('Release A', 904.0)",1
"('Release A', 911.0)",1
"('Release A', 912.0)",2
"('Release A', 922.0)",1
"('Release A', 924.0)",3
"('Release A', 930.0)",2
"('Release A', 934.0)",1
"('Release A', 936.0)",9
"('Release A', 942.0)",2
"('Release A', 948.0)",1
"('Release A', 951.0)",1
"('Release A', 960.0)",1
"('Release A', 972.0)",1
"('Release A', 984.0)",1
"('Release A', 996.0)",1
"('Release A', 1001.0)",1
"('Release A', 1008.0)",1
"('Release A', 1013.0)",1
"('Release A', 1026.0)",1
"('Release A', 1033.0)",1
"('Release A', 1058.0)",1
"('Release A', 1065.0)",1
"('Release A', 1070.0)",1
"('Release A', 1104.0)",3
"('Release A', 1115.0)",2
"('Release A', 1129.0)",1
"('Release A', 1137.0)",1
"('Release A', 1142.0)",1
"('Release A', 1146.0)",2
"('Release A', 1152.0)",1
